fiscal_year,Customer,SubCustomer,PlatformPortfolio,EntitySizeCode,EntitySizeText,EntityCategory,AnyEntityUSplaceOfPerformance,IsEntityAbove1990constantReportingThreshold,IsEntityAbove2016constantReportingThreshold,EntityCount,AllContractorCount,SumOfNumberOfActions,SumOfObligatedAmount
2003,Defense,Other DoD,Ordnance and Missiles,N,Sometimes Small Vendor,PDuns,0,1,1,10,11,36,13057730
2003,Defense,Other DoD,Other Products,M,Medium Vendor,PDuns,1,1,1,4,4,6,255240
2003,Defense,Other DoD,Other R&D and Knowledge Based,N,Sometimes Small Vendor,PDuns,0,0,1,4,4,91,122521
2003,Defense,Other DoD,Other Services,L,Large Vendor,PID,0,1,1,6,6,645,289162007
2003,Defense,Other DoD,Other Services,M,Medium Vendor,PDuns,NULL,0,0,1,1,0,0
2004,Defense,Air Force,Aircraft,N,Sometimes Small Vendor,PID,0,1,1,99,99,892,583392218
2004,Defense,Air Force,"Electronics, Comms, & Sensors",L,Large Vendor,PID,1,1,1,1,1,27,3518581
2004,Defense,Air Force,Facilities and Construction,S,Always Small Vendor,PID,0,1,1,35,35,265,36727068
2004,Defense,Air Force,Land Vehicles,N,Sometimes Small Vendor,Duns,0,1,1,1,1,1,15480
2004,Defense,Air Force,Ordnance and Missiles,M,Medium Vendor,PDuns,0,1,1,12,13,45,32081683
2004,Defense,Air Force,Other R&D and Knowledge Based,NULL,NULL,PID,NULL,NULL,NULL,1,1,5,2000957
2004,Defense,Air Force,Other R&D and Knowledge Based,S,Always Small Vendor,PDuns,NULL,0,0,5,5,0,0
2004,Defense,Air Force,Other R&D and Knowledge Based,S,Always Small Vendor,PDuns,0,0,0,28,28,37,17117
2004,Defense,Army,NULL,B,Big Five,PID,0,1,1,1,1,2,0
2004,Defense,Army,Aircraft,S,Always Small Vendor,PDuns,0,0,0,67,67,76,230516
2004,Defense,Army,"Electronics, Comms, & Sensors",M,Medium Vendor,PID,1,1,1,4,4,17,1488830
2004,Defense,Army,"Electronics, Comms, & Sensors",N,Sometimes Small Vendor,PDuns,0,0,0,21,21,36,72518
2004,Defense,Army,"Electronics, Comms, & Sensors",N,Sometimes Small Vendor,PID,0,1,1,380,380,11149,1617596418
2004,Defense,Army,Facilities and Construction,L,Large Vendor,PDuns,0,1,1,21,120,735,72526531.8
2004,Defense,Army,Facilities and Construction,M,Medium Vendor,PDuns,0,1,1,1087,1132,8521,2211378965
2004,Defense,Army,Facilities and Construction,M,Medium Vendor,PID,1,1,1,14,14,282,622321723
2004,Defense,Army,Land Vehicles,B,Big Five,PID,0,1,1,5,5,617,1235934887
2004,Defense,Army,Land Vehicles,L,Large Vendor,PID,0,1,1,46,46,1735,2202277962
2004,Defense,Army,Missile Defense,S,Always Small Vendor,PDuns,0,1,1,187,188,415,87579568
2004,Defense,Army,Ordnance and Missiles,B,Big Five,PID,0,1,1,5,5,673,2386859722
2004,Defense,Army,Ordnance and Missiles,N,Sometimes Small Vendor,PDuns,0,0,0,1,2,5,14312
2004,Defense,Army,Other Products,S,Always Small Vendor,PDuns,NULL,0,1,2,2,0,0
2004,Defense,Army,Other Products,S,Always Small Vendor,PID,0,0,1,2,2,2,19748
2004,Defense,Army,Other R&D and Knowledge Based,M,Medium Vendor,PID,0,0,0,2,2,2,-20318
2004,Defense,Army,Other R&D and Knowledge Based,N,Sometimes Small Vendor,Duns,0,1,1,2,2,137,1936424.32
2004,Defense,Army,Other R&D and Knowledge Based,N,Sometimes Small Vendor,PDuns,0,0,1,126,128,285,1849796
2004,Defense,Army,Other R&D and Knowledge Based,S,Always Small Vendor,PDuns,NULL,1,1,6,6,0,0
2004,Defense,Army,Other R&D and Knowledge Based,S,Always Small Vendor,PDuns,0,1,1,2334,2340,7092,849856752.6
2004,Defense,Army,Other R&D and Knowledge Based,S,Always Small Vendor,PID,0,1,1,74,74,498,174789550
2004,Defense,Army,Other Services,L,Large Vendor,PID,0,1,1,68,68,1451,7332282048
2004,Defense,Army,Other Services,S,Always Small Vendor,PDuns,0,1,1,1197,1199,7859,348307401.7
2004,Defense,Army,Space Systems,N,Sometimes Small Vendor,Duns,0,1,1,1,1,3,30436
2004,Defense,DLA,"Electronics, Comms, & Sensors",B,Big Five,PID,0,1,1,5,5,663,99447053
2004,Defense,DLA,"Electronics, Comms, & Sensors",M,Medium Vendor,PID,0,1,1,5,5,32,4275247
2004,Defense,DLA,"Electronics, Comms, & Sensors",N,Sometimes Small Vendor,PDuns,0,0,0,2,2,0,0
2004,Defense,DLA,Land Vehicles,N,Sometimes Small Vendor,PDuns,0,1,1,247,259,2015,171148284
2004,Defense,DLA,Land Vehicles,N,Sometimes Small Vendor,PID,0,1,1,34,34,660,115603623
2004,Defense,DLA,Land Vehicles,S,Always Small Vendor,PDuns,0,0,0,14,14,22,0
2004,Defense,DLA,Ordnance and Missiles,M,Medium Vendor,PDuns,0,1,1,8,8,10,952615
2004,Defense,DLA,Other Products,N,Sometimes Small Vendor,PDuns,0,0,0,3,3,8,0
2004,Defense,DLA,Other Products,S,Always Small Vendor,PID,0,0,1,1,1,0,0
2004,Defense,DLA,Other Services,M,Medium Vendor,PDuns,0,0,0,1,1,1,0
1997,Defense,Army,"Electronics, Comms, & Sensors",B,Big Five,PDuns,NULL,1,1,2,2,2,19900
1997,Defense,Army,"Electronics, Comms, & Sensors",S,Always Small Vendor,PDuns,NULL,0,1,100,100,103,2797355
1997,Defense,Army,Facilities and Construction,M,Medium Vendor,PID,NULL,1,1,143,143,1588,851719392
1997,Defense,Army,Land Vehicles,S,Always Small Vendor,PID,NULL,0,1,1,1,1,26000
1997,Defense,Army,Other Products,N,Sometimes Small Vendor,PID,NULL,1,1,35,35,154,47324862
1997,Defense,Army,Other Products,S,Always Small Vendor,PID,NULL,1,1,5,5,10,1484898
1997,Defense,Army,Other R&D and Knowledge Based,B,Big Five,PID,NULL,1,1,5,5,448,245832720
1997,Defense,Army,Other R&D and Knowledge Based,S,Always Small Vendor,PDuns,NULL,0,0,3,3,5,119804
1997,Defense,Army,Other R&D and Knowledge Based,S,Always Small Vendor,PID,NULL,1,1,50,50,431,97015370
1997,Defense,Army,Other Services,L,Large Vendor,PDuns,NULL,1,1,3,3,3,309541
1997,Defense,Army,Ships & Submarines,S,Always Small Vendor,PDuns,NULL,1,1,94,94,199,47610383
1997,Defense,DLA,Aircraft,S,Always Small Vendor,PDuns,NULL,1,1,685,691,1702,133321567
1997,Defense,DLA,"Electronics, Comms, & Sensors",S,Always Small Vendor,PDuns,NULL,1,1,583,590,1523,108828171
1997,Defense,DLA,Land Vehicles,N,Sometimes Small Vendor,PID,NULL,1,1,13,13,172,16155353
1997,Defense,DLA,Ordnance and Missiles,S,Always Small Vendor,PDuns,NULL,1,1,86,86,119,8564556
1997,Defense,DLA,Other Services,M,Medium Vendor,PDuns,NULL,1,1,8,8,10,1327104
1997,Defense,MDA,Ordnance and Missiles,B,Big Five,PID,NULL,1,1,3,3,35,87970609
1997,Defense,MilitaryHealth,"Electronics, Comms, & Sensors",M,Medium Vendor,PDuns,NULL,1,1,2,2,2,-154294
1997,Defense,MilitaryHealth,Facilities and Construction,S,Always Small Vendor,PDuns,NULL,1,1,1,1,1,117972
1997,Defense,Navy,"Electronics, Comms, & Sensors",S,Always Small Vendor,PID,NULL,1,1,51,51,293,59491125
1997,Defense,Navy,Land Vehicles,M,Medium Vendor,PDuns,NULL,0,1,2,2,2,59130
1997,Defense,Navy,Land Vehicles,N,Sometimes Small Vendor,PID,NULL,1,1,5,5,14,816833
1997,Defense,Navy,Missile Defense,S,Always Small Vendor,PDuns,NULL,1,1,11,11,19,5915738
1997,Defense,Navy,Ordnance and Missiles,S,Always Small Vendor,PDuns,NULL,1,1,127,127,266,47157570
1997,Defense,Navy,Other Products,B,Big Five,PID,NULL,1,1,4,4,74,127613383
1997,Defense,Other DoD,Aircraft,J,Large: Big 5 JV,PID,NULL,1,1,1,1,6,19370741
1997,Defense,Other DoD,Aircraft,S,Always Small Vendor,PID,NULL,1,1,1,1,5,8405776
1997,Defense,Other DoD,Land Vehicles,L,Large Vendor,PID,NULL,1,1,1,1,1,41480
1997,Defense,Other DoD,Other Products,N,Sometimes Small Vendor,PID,NULL,1,1,3,3,3,216363
1998,Defense,Air Force,Aircraft,M,Medium Vendor,PID,NULL,1,1,19,19,106,96314204
1998,Defense,Air Force,"Electronics, Comms, & Sensors",L,Large Vendor,PID,NULL,1,1,78,78,4114,1287775192
1998,Defense,Air Force,Facilities and Construction,M,Medium Vendor,PDuns,NULL,0,1,36,36,40,992110
1998,Defense,Air Force,Ordnance and Missiles,L,Large Vendor,PID,NULL,1,1,28,28,389,661588852
1998,Defense,Air Force,Other Products,N,Sometimes Small Vendor,Duns,NULL,1,1,1,1,2142,2061109766
1998,Defense,Air Force,Other Products,N,Sometimes Small Vendor,PDuns,NULL,1,1,106,127,389,52519419
1998,Defense,Air Force,Ships & Submarines,B,Big Five,PID,NULL,1,1,1,1,6,980365
1998,Defense,Air Force,Ships & Submarines,M,Medium Vendor,PDuns,NULL,1,1,3,3,3,779354
1998,Defense,Army,Aircraft,M,Medium Vendor,PID,NULL,1,1,8,8,15,33791789
1998,Defense,Army,"Electronics, Comms, & Sensors",M,Medium Vendor,PDuns,NULL,1,1,497,542,1409,300856872
1998,Defense,Army,"Electronics, Comms, & Sensors",M,Medium Vendor,PID,NULL,1,1,63,63,372,271523606
1998,Defense,Army,Facilities and Construction,M,Medium Vendor,PDuns,NULL,0,1,97,97,99,3340570
1998,Defense,Army,Facilities and Construction,N,Sometimes Small Vendor,PDuns,NULL,1,1,840,1019,5088,1212813087
1998,Defense,Army,Facilities and Construction,S,Always Small Vendor,PDuns,NULL,0,0,35,35,45,-1075956
1998,Defense,Army,Land Vehicles,N,Sometimes Small Vendor,PID,NULL,1,1,35,35,242,501004710
1998,Defense,Army,Land Vehicles,S,Always Small Vendor,PDuns,NULL,0,1,20,20,20,487415
1998,Defense,Army,Missile Defense,L,Large Vendor,PID,NULL,1,1,3,3,33,17675900
1998,Defense,Army,Ordnance and Missiles,L,Large Vendor,PDuns,NULL,1,1,3,4,19,5370026
1998,Defense,Army,Ordnance and Missiles,L,Large Vendor,PID,NULL,1,1,33,33,644,639172379
1998,Defense,Army,Other Products,L,Large Vendor,PDuns,NULL,1,1,6,9,14,2235945
1998,Defense,Army,Other R&D and Knowledge Based,B,Big Five,PDuns,NULL,1,1,1,1,1,843500
1998,Defense,DLA,Facilities and Construction,M,Medium Vendor,PDuns,NULL,0,1,3,3,3,82063
1998,Defense,DLA,Ordnance and Missiles,S,Always Small Vendor,PDuns,NULL,1,1,100,100,142,7933298
1998,Defense,DLA,Other Products,L,Large Vendor,PID,NULL,1,1,57,57,5374,1864151152
1998,Defense,Navy,"Electronics, Comms, & Sensors",L,Large Vendor,PDuns,NULL,1,1,16,48,358,99260245
1998,Defense,Navy,Facilities and Construction,M,Medium Vendor,PDuns,NULL,1,1,1058,1112,3747,1040433823
1998,Defense,Navy,Land Vehicles,N,Sometimes Small Vendor,PID,NULL,1,1,9,9,18,1954068
1998,Defense,Navy,Ordnance and Missiles,B,Big Five,PID,NULL,1,1,5,5,573,2401110493
1998,Defense,Navy,Other Products,N,Sometimes Small Vendor,PDuns,NULL,0,1,2,2,4,112833
1998,Defense,Navy,Other R&D and Knowledge Based,S,Always Small Vendor,PDuns,NULL,0,1,23,23,24,627418
1998,Defense,Navy,Other Services,S,Always Small Vendor,PDuns,NULL,0,1,29,29,29,793001
1998,Defense,Navy,Space Systems,M,Medium Vendor,PID,NULL,1,1,3,3,7,2499258
1998,Defense,Navy,Space Systems,S,Always Small Vendor,PDuns,NULL,1,1,10,10,11,1958425
1998,Defense,Other DoD,Facilities and Construction,M,Medium Vendor,PID,NULL,1,1,7,7,27,6158302
1998,Defense,Other DoD,Other Products,N,Sometimes Small Vendor,Duns,NULL,1,1,1,1,218,140079772
1999,Defense,Air Force,Facilities and Construction,L,Large Vendor,PDuns,NULL,1,1,9,9,23,1643360
1999,Defense,Air Force,Facilities and Construction,N,Sometimes Small Vendor,PID,NULL,1,1,119,119,1436,364088499
1999,Defense,Air Force,Other Products,M,Medium Vendor,PDuns,NULL,0,1,12,12,12,511505
1999,Defense,Air Force,Other Products,N,Sometimes Small Vendor,PDuns,NULL,0,1,1,1,1,31119
1999,Defense,Air Force,Other Services,S,Always Small Vendor,PDuns,NULL,0,0,3,3,5,33603
1999,Defense,Air Force,Space Systems,M,Medium Vendor,PID,NULL,1,1,7,7,23,366443046
1999,Defense,Army,Aircraft,J,Large: Big 5 JV,PID,NULL,1,1,2,2,25,386354490
1999,Defense,Army,Aircraft,M,Medium Vendor,PDuns,NULL,1,1,37,41,81,55192245
1999,Defense,Army,Aircraft,N,Sometimes Small Vendor,PDuns,NULL,1,1,111,130,389,110853538
1999,Defense,Army,Aircraft,S,Always Small Vendor,PID,NULL,1,1,5,5,19,3036740
1999,Defense,Army,"Electronics, Comms, & Sensors",M,Medium Vendor,PDuns,NULL,0,0,2,2,3,-55673
1999,Defense,Army,"Electronics, Comms, & Sensors",N,Sometimes Small Vendor,Duns,NULL,1,1,1,1,7,1325385
1999,Defense,Army,"Electronics, Comms, & Sensors",S,Always Small Vendor,PID,NULL,1,1,47,47,282,74280638
1999,Defense,Army,Facilities and Construction,B,Big Five,PDuns,NULL,1,1,1,1,1,55860
1999,Defense,Army,Land Vehicles,L,Large Vendor,PID,NULL,1,1,31,31,554,761879127
1999,Defense,Army,Other Products,B,Big Five,PID,NULL,1,1,4,4,34,12239325
1999,Defense,Army,Other Products,M,Medium Vendor,PDuns,NULL,0,1,23,23,26,542757
1999,Defense,Army,Other R&D and Knowledge Based,M,Medium Vendor,PID,NULL,1,1,78,78,655,249748100
1999,Defense,Army,Ships & Submarines,M,Medium Vendor,PDuns,NULL,0,1,1,1,1,26022
1999,Defense,Army,Ships & Submarines,S,Always Small Vendor,PDuns,NULL,0,1,6,6,6,172346
1999,Defense,DLA,Ordnance and Missiles,M,Medium Vendor,PDuns,NULL,1,1,8,10,26,1627983
1999,Defense,DLA,Ordnance and Missiles,S,Always Small Vendor,PDuns,NULL,0,1,2,2,2,56347
1999,Defense,DLA,Other Products,M,Medium Vendor,PID,NULL,1,1,19,19,529,257970691
1999,Defense,MilitaryHealth,"Electronics, Comms, & Sensors",N,Sometimes Small Vendor,PDuns,NULL,1,1,1,1,3,307855
1999,Defense,MilitaryHealth,"Electronics, Comms, & Sensors",S,Always Small Vendor,PDuns,NULL,1,1,3,3,10,386286
1999,Defense,MilitaryHealth,Other Services,L,Large Vendor,PID,NULL,1,1,7,7,246,2008386549
1999,Defense,Navy,"Electronics, Comms, & Sensors",M,Medium Vendor,PID,NULL,1,1,60,60,297,69400621
1999,Defense,Navy,"Electronics, Comms, & Sensors",S,Always Small Vendor,PDuns,NULL,0,0,2,2,3,66361
1999,Defense,Navy,Facilities and Construction,M,Medium Vendor,PDuns,NULL,1,1,912,957,3588,1212673532
1999,Defense,Navy,Facilities and Construction,N,Sometimes Small Vendor,PDuns,NULL,0,1,1,1,1,29400
1999,Defense,Navy,Facilities and Construction,S,Always Small Vendor,PDuns,NULL,0,1,98,98,99,1280695
1999,Defense,Navy,Other Products,M,Medium Vendor,PDuns,NULL,1,1,157,166,352,54014272
1999,Defense,Other DoD,Aircraft,L,Large Vendor,PID,NULL,1,1,15,15,77,70479011
1999,Defense,Other DoD,Land Vehicles,M,Medium Vendor,PID,NULL,1,1,1,1,1,945739
1999,Defense,Other DoD,Ordnance and Missiles,S,Always Small Vendor,PDuns,NULL,1,1,11,11,26,6047437
1999,Defense,Other DoD,Other Products,S,Always Small Vendor,PDuns,NULL,1,1,41,41,65,19010867
1999,Defense,Other DoD,Other R&D and Knowledge Based,M,Medium Vendor,PDuns,NULL,0,0,1,1,2,312
2000,Defense,Air Force,Aircraft,M,Medium Vendor,PDuns,1,0,1,1,1,1,26033
2000,Defense,Air Force,"Electronics, Comms, & Sensors",M,Medium Vendor,PDuns,1,1,1,96,98,196,81604926
2000,Defense,Air Force,"Electronics, Comms, & Sensors",N,Sometimes Small Vendor,PID,0,1,1,201,201,2474,771271841.7
2000,Defense,Air Force,Facilities and Construction,NULL,NULL,PID,NULL,NULL,NULL,1,1,15,10287469
2000,Defense,Air Force,Facilities and Construction,N,Sometimes Small Vendor,Duns,0,1,1,1,1,0,0
2000,Defense,Air Force,Other Products,B,Big Five,PID,0,1,1,3,3,4,527418
2000,Defense,Air Force,Other R&D and Knowledge Based,N,Sometimes Small Vendor,PDuns,0,1,1,145,153,767,221533240
2000,Defense,Air Force,Other Services,M,Medium Vendor,PDuns,0,0,1,1,1,1,30000
2000,Defense,Air Force,Other Services,M,Medium Vendor,PID,0,1,1,12,12,191,36184194
2000,Defense,Air Force,Other Services,N,Sometimes Small Vendor,PID,0,1,1,33,33,285,48684408
2000,Defense,Air Force,Other Services,S,Always Small Vendor,PDuns,0,1,1,213,213,409,60184894
2000,Defense,Air Force,Space Systems,M,Medium Vendor,PDuns,1,1,1,1,1,2,850000
2000,Defense,Army,NULL,L,Large Vendor,PID,0,1,1,14,14,37,6890369.272
2000,Defense,Army,Aircraft,M,Medium Vendor,PID,0,1,1,25,25,228,436253071
2000,Defense,Army,Facilities and Construction,S,Always Small Vendor,PID,0,0,1,1,1,22,284729
2000,Defense,Army,Land Vehicles,S,Always Small Vendor,PID,0,0,1,1,1,2,0
2000,Defense,Army,Missile Defense,S,Always Small Vendor,PDuns,0,1,1,5,5,14,2706715
2000,Defense,Army,Ordnance and Missiles,M,Medium Vendor,PDuns,1,0,1,4,4,5,184747
2000,Defense,Army,Ordnance and Missiles,N,Sometimes Small Vendor,PDuns,0,1,1,93,98,242,183894584
2000,Defense,Army,Other R&D and Knowledge Based,M,Medium Vendor,PID,1,1,1,3,3,3,617196
2000,Defense,Army,Space Systems,M,Medium Vendor,PID,0,1,1,2,2,2,1126000
2000,Defense,DLA,Aircraft,M,Medium Vendor,PDuns,1,0,1,1,1,2,30500
2000,Defense,DLA,Aircraft,N,Sometimes Small Vendor,PDuns,0,0,1,2,2,3,83280
2000,Defense,DLA,"Electronics, Comms, & Sensors",M,Medium Vendor,PDuns,0,0,1,6,6,6,167818
2000,Defense,DLA,"Electronics, Comms, & Sensors",S,Always Small Vendor,PDuns,0,1,1,591,598,1558,127821477
2000,Defense,DLA,"Electronics, Comms, & Sensors",S,Always Small Vendor,PID,0,1,1,9,9,15,2379616
2000,Defense,DLA,Facilities and Construction,S,Always Small Vendor,PDuns,NULL,0,0,3,3,0,0
2000,Defense,DLA,Land Vehicles,S,Always Small Vendor,PDuns,NULL,0,0,1,1,0,0
2000,Defense,DLA,Land Vehicles,S,Always Small Vendor,PDuns,0,0,1,23,23,26,721757
2000,Defense,DLA,Ordnance and Missiles,S,Always Small Vendor,PDuns,0,0,1,4,4,3,85716
2000,Defense,DLA,Other Products,L,Large Vendor,PID,0,1,1,52,52,7416,2545939510
2000,Defense,DLA,Other R&D and Knowledge Based,L,Large Vendor,PID,0,1,1,14,14,516,145549407
2000,Defense,DLA,Other R&D and Knowledge Based,M,Medium Vendor,PDuns,0,1,1,18,18,36,8629263
2000,Defense,DLA,Ships & Submarines,M,Medium Vendor,PDuns,1,1,1,2,2,2,133556
2000,Defense,DLA,Space Systems,M,Medium Vendor,PDuns,1,1,1,1,1,1,27145
2000,Defense,MDA,Ordnance and Missiles,L,Large Vendor,PID,0,1,1,9,9,204,170207767
2000,Defense,MilitaryHealth,"Electronics, Comms, & Sensors",L,Large Vendor,PID,0,1,1,1,1,1,106559
2000,Defense,MilitaryHealth,"Electronics, Comms, & Sensors",S,Always Small Vendor,PID,0,1,1,1,1,1,832655
2000,Defense,Navy,Aircraft,M,Medium Vendor,PDuns,NULL,1,1,1,1,0,0
2000,Defense,Navy,"Electronics, Comms, & Sensors",M,Medium Vendor,PDuns,0,1,1,213,219,580,186537926
2000,Defense,Navy,"Electronics, Comms, & Sensors",N,Sometimes Small Vendor,PDuns,0,0,1,6,6,6,160418
2000,Defense,Navy,"Electronics, Comms, & Sensors",N,Sometimes Small Vendor,PDuns,1,1,1,1,1,3,246410
2000,Defense,Navy,"Electronics, Comms, & Sensors",N,Sometimes Small Vendor,PID,0,1,1,225,225,3993,963056454
2000,Defense,Navy,Facilities and Construction,N,Sometimes Small Vendor,PDuns,0,0,1,9,9,24,235778
2000,Defense,Navy,Missile Defense,L,Large Vendor,PDuns,0,1,1,1,1,1,71424
2000,Defense,Navy,Other Products,N,Sometimes Small Vendor,PID,0,1,1,45,45,124,37093185
2000,Defense,Navy,Other R&D and Knowledge Based,M,Medium Vendor,PDuns,0,0,1,7,7,8,235704
2000,Defense,Navy,Other R&D and Knowledge Based,M,Medium Vendor,PID,1,1,1,1,1,20,1839843
2000,Defense,Navy,Other Services,L,Large Vendor,PID,1,1,1,1,1,1,28800
2000,Defense,Navy,Other Services,M,Medium Vendor,PDuns,0,0,0,2,2,3,-387117
2000,Defense,Navy,Ships & Submarines,M,Medium Vendor,PDuns,1,0,0,1,1,2,0
2000,Defense,Other DoD,"Electronics, Comms, & Sensors",B,Big Five,PID,0,1,1,5,5,391,262588412
2000,Defense,Other DoD,Facilities and Construction,NULL,NULL,PID,NULL,NULL,NULL,1,1,2,1382585
2000,Defense,Other DoD,Facilities and Construction,M,Medium Vendor,PDuns,0,0,1,10,10,12,238921
2000,Defense,Other DoD,Facilities and Construction,S,Always Small Vendor,PDuns,0,0,1,20,20,22,512631
2000,Defense,Other DoD,Facilities and Construction,S,Always Small Vendor,PID,0,1,1,8,8,23,14351274
2000,Defense,Other DoD,Other R&D and Knowledge Based,M,Medium Vendor,PDuns,1,0,1,1,1,2,30840
2000,Defense,Other DoD,Other R&D and Knowledge Based,S,Always Small Vendor,PDuns,0,1,1,170,170,369,117635339.8
2000,Defense,Other DoD,Other Services,M,Medium Vendor,PDuns,0,1,1,3,3,3,752919
2000,Defense,Other DoD,Other Services,N,Sometimes Small Vendor,PID,0,1,1,3,3,3,228034
2000,Defense,Other DoD,Ships & Submarines,L,Large Vendor,PID,0,1,1,2,2,7,1851612
2001,Defense,Air Force,Aircraft,B,Big Five,PID,0,1,1,5,5,3732,13040905303
2001,Defense,Air Force,Aircraft,M,Medium Vendor,PDuns,0,1,1,64,68,186,65389404
2001,Defense,Air Force,"Electronics, Comms, & Sensors",L,Large Vendor,PID,0,1,1,80,80,3930,1526375665
2001,Defense,Air Force,"Electronics, Comms, & Sensors",S,Always Small Vendor,PID,0,0,1,1,1,1,30000
2001,Defense,Air Force,Facilities and Construction,B,Big Five,PDuns,0,1,1,1,2,12,2417759
2001,Defense,Air Force,Facilities and Construction,J,Large: Big 5 JV,PID,1,1,1,1,1,8,46544948
2001,Defense,Air Force,Facilities and Construction,M,Medium Vendor,PDuns,1,0,0,2,2,2,31810
2001,Defense,Air Force,Land Vehicles,S,Always Small Vendor,PID,0,1,1,2,2,5,3978593
2001,Defense,Air Force,Ordnance and Missiles,L,Large Vendor,PDuns,0,1,1,2,3,6,763281
2001,Defense,Air Force,Ordnance and Missiles,M,Medium Vendor,PID,0,0,1,1,1,1,41234
2001,Defense,Air Force,Other Products,M,Medium Vendor,PDuns,1,0,0,1,1,2,0
2001,Defense,Air Force,Other R&D and Knowledge Based,L,Large Vendor,PID,0,1,1,49,49,1026,916421304
2001,Defense,Air Force,Other Services,L,Large Vendor,PDuns,0,1,1,3,3,16,9341491
2001,Defense,Air Force,Ships & Submarines,S,Always Small Vendor,PDuns,0,1,1,20,20,29,2610366
2001,Defense,Air Force,Space Systems,L,Large Vendor,PID,0,1,1,16,16,174,320791029
2001,Defense,Army,NULL,B,Big Five,PID,0,1,1,3,3,21,1596870.164
2001,Defense,Army,Aircraft,J,Large: Big 5 JV,PID,0,1,1,4,4,40,690280906
2001,Defense,Army,"Electronics, Comms, & Sensors",N,Sometimes Small Vendor,PDuns,0,0,1,12,13,24,455718
2001,Defense,Army,"Electronics, Comms, & Sensors",S,Always Small Vendor,PDuns,0,1,1,1109,1116,2729,466547042.8
2001,Defense,Army,Facilities and Construction,S,Always Small Vendor,PID,0,0,1,2,2,3,76710
2001,Defense,Army,Land Vehicles,M,Medium Vendor,PDuns,1,1,1,95,96,221,110890772
2001,Defense,Army,Land Vehicles,S,Always Small Vendor,PDuns,0,0,1,49,49,55,1373197
2001,Defense,Army,Land Vehicles,S,Always Small Vendor,PID,0,1,1,9,9,24,7690217
2001,Defense,Army,Ordnance and Missiles,S,Always Small Vendor,PID,0,1,1,14,14,37,16015295
2001,Defense,Army,Other Products,L,Large Vendor,PID,0,1,1,32,32,266,92044477
2001,Defense,Army,Other R&D and Knowledge Based,N,Sometimes Small Vendor,PDuns,0,1,1,368,414,1946,459606812.8
2001,Defense,Army,Ships & Submarines,L,Large Vendor,PID,0,1,1,5,5,11,576210
2001,Defense,Army,Ships & Submarines,S,Always Small Vendor,PID,0,0,1,1,1,1,29258
2001,Defense,DLA,Aircraft,M,Medium Vendor,PID,1,1,1,2,2,11,1061239
2001,Defense,DLA,"Electronics, Comms, & Sensors",L,Large Vendor,PDuns,0,1,1,6,8,62,10844674
2001,Defense,DLA,"Electronics, Comms, & Sensors",M,Medium Vendor,PDuns,0,0,1,10,10,10,286616
2001,Defense,DLA,"Electronics, Comms, & Sensors",N,Sometimes Small Vendor,PDuns,0,1,1,360,424,2408,186528830
2001,Defense,DLA,"Electronics, Comms, & Sensors",S,Always Small Vendor,PDuns,0,1,1,639,651,1977,148757396
2001,Defense,DLA,Facilities and Construction,M,Medium Vendor,PDuns,NULL,0,0,1,1,0,0
2001,Defense,DLA,Facilities and Construction,M,Medium Vendor,PDuns,0,1,1,98,102,350,69463609
2001,Defense,DLA,Facilities and Construction,M,Medium Vendor,PDuns,1,1,1,25,25,148,11621042.76
2001,Defense,DLA,Land Vehicles,M,Medium Vendor,PDuns,1,1,1,1,1,1,30451
2001,Defense,DLA,Ordnance and Missiles,L,Large Vendor,PDuns,0,1,1,1,1,1,40455
2001,Defense,DLA,Other Products,N,Sometimes Small Vendor,PDuns,0,1,1,375,436,3112,539342904
2001,Defense,DLA,Other Products,S,Always Small Vendor,PDuns,0,1,1,902,909,5086,1156247126
2001,Defense,DLA,Other R&D and Knowledge Based,M,Medium Vendor,PDuns,1,1,1,1,1,1,100000
2001,Defense,DLA,Other Services,L,Large Vendor,PID,0,1,1,5,5,6,1186417
2001,Defense,DLA,Other Services,S,Always Small Vendor,PDuns,0,1,1,13,13,25,4244569
2001,Defense,MilitaryHealth,"Electronics, Comms, & Sensors",S,Always Small Vendor,PDuns,0,1,1,1,1,1,92160
2001,Defense,Navy,NULL,N,Sometimes Small Vendor,PDuns,0,1,1,4,4,4,227082.8301
2001,Defense,Navy,"Electronics, Comms, & Sensors",N,Sometimes Small Vendor,PID,0,1,1,215,215,3205,689714029
2001,Defense,Navy,Facilities and Construction,L,Large Vendor,PDuns,0,1,1,13,30,172,44977336
2001,Defense,Navy,Facilities and Construction,M,Medium Vendor,PDuns,0,1,1,453,457,4105,846798591
2001,Defense,Navy,Facilities and Construction,M,Medium Vendor,PDuns,1,1,1,393,396,1536,402218466
2001,Defense,Navy,Facilities and Construction,S,Always Small Vendor,PDuns,0,1,1,2078,2087,11721,1228893322
2001,Defense,Navy,Ordnance and Missiles,S,Always Small Vendor,PDuns,0,0,0,2,2,2,-35447
2001,Defense,Navy,Other Products,N,Sometimes Small Vendor,PDuns,0,0,0,1,1,2,0
2001,Defense,Navy,Other Products,S,Always Small Vendor,PID,0,1,1,3,3,3,1954132
2001,Defense,Navy,Ships & Submarines,M,Medium Vendor,PDuns,0,0,1,8,8,11,250946
2001,Defense,Navy,Ships & Submarines,S,Always Small Vendor,PID,0,1,1,22,22,680,176890831
