fiscal_year,Customer,SubCustomer,EntitySizeCode,EntitySizeText,EntityCategory,AnyEntityUSplaceOfPerformance,IsEntityAbove1990constantReportingThreshold,IsEntityAbove2016constantReportingThreshold,EntityCount,AllContractorCount,SumOfNumberOfActions,SumOfObligatedAmount
2000,Defense,DLA,NULL,NULL,PID,NULL,NULL,NULL,1,1,6,2406991.0000
2000,Defense,DLA,B,Big Five,PDuns,0,1,1,2,2,3,684166.0000
2000,Defense,DLA,B,Big Five,PID,0,1,1,5,5,1296,259480608.0000
2000,Defense,DLA,J,Large: Big 5 JV,PDuns,0,1,1,1,1,3,303726.0000
2000,Defense,DLA,L,Large Vendor,PDuns,0,0,1,1,3,12,1262022.0000
2000,Defense,DLA,L,Large Vendor,PDuns,0,1,1,15,47,803,83641413.0000
2000,Defense,DLA,L,Large Vendor,PID,0,1,1,100,100,12207,3451255048.0000
2000,Defense,DLA,L,Large Vendor,PID,1,1,1,6,6,22,292753640.0000
2000,Defense,DLA,M,Medium Vendor,PDuns,NULL,0,0,4,4,0,0.0000
2000,Defense,DLA,M,Medium Vendor,PDuns,NULL,1,1,1,1,0,0.0000
2000,Defense,DLA,M,Medium Vendor,PDuns,0,0,0,3,3,4,-196885.0000
2000,Defense,DLA,M,Medium Vendor,PDuns,0,0,1,31,31,32,884053.0000
2000,Defense,DLA,M,Medium Vendor,PDuns,0,1,1,465,498,3377,1042102862.0000
2000,Defense,DLA,M,Medium Vendor,PDuns,1,0,1,7,7,9,229452.0000
2000,Defense,DLA,M,Medium Vendor,PDuns,1,1,1,121,125,489,424527871.6447
2000,Defense,DLA,M,Medium Vendor,PID,NULL,0,0,2,2,0,0.0000
2000,Defense,DLA,M,Medium Vendor,PID,0,0,1,1,1,1,30202.0000
2000,Defense,DLA,M,Medium Vendor,PID,0,1,1,39,39,561,220191350.7031
2000,Defense,DLA,M,Medium Vendor,PID,1,1,1,6,6,16,84230554.0000
2000,Defense,DLA,N,Sometimes Small Vendor,PDuns,0,0,1,9,9,15,-132689.0000
2000,Defense,DLA,N,Sometimes Small Vendor,PDuns,0,1,1,805,973,9771,1051090354.2700
2000,Defense,DLA,N,Sometimes Small Vendor,PID,0,1,1,166,166,6407,971463443.0000
2000,Defense,DLA,S,Always Small Vendor,PDuns,NULL,0,0,24,24,0,0.0000
2000,Defense,DLA,S,Always Small Vendor,PDuns,NULL,1,1,1,1,0,0.0000
2000,Defense,DLA,S,Always Small Vendor,PDuns,0,0,0,17,17,26,-1007080.0000
2000,Defense,DLA,S,Always Small Vendor,PDuns,0,0,1,221,221,266,3525635.0000
2000,Defense,DLA,S,Always Small Vendor,PDuns,0,1,1,2238,2269,9742,1387196598.0000
2000,Defense,DLA,S,Always Small Vendor,PID,0,1,1,28,28,124,304690828.0000
2000,Defense,MDA,B,Big Five,PID,0,1,1,2,2,21,1029348705.0000
2000,Defense,MDA,L,Large Vendor,PID,0,1,1,9,9,223,228947805.0000
2000,Defense,MDA,M,Medium Vendor,PDuns,1,1,1,1,1,2,1561601.0000
2000,Defense,MDA,M,Medium Vendor,PID,1,1,1,1,1,14,19611765.0000
2000,Defense,MDA,N,Sometimes Small Vendor,PDuns,0,1,1,6,6,22,8521691.0000
2000,Defense,MDA,N,Sometimes Small Vendor,PID,0,1,1,11,11,74,63844591.0000
2000,Defense,MDA,S,Always Small Vendor,PDuns,0,1,1,11,11,61,22043758.0000
2000,Defense,MilitaryHealth,L,Large Vendor,PID,0,0,0,1,1,1,874414.0000
2000,Defense,MilitaryHealth,L,Large Vendor,PID,0,1,1,6,6,106,897689222.0000
2000,Defense,MilitaryHealth,M,Medium Vendor,PDuns,0,1,1,1,1,3,407002.0000
2000,Defense,MilitaryHealth,M,Medium Vendor,PID,0,0,0,2,2,3,-54248.0000
2000,Defense,MilitaryHealth,M,Medium Vendor,PID,0,1,1,3,3,46,469500669.0000
2000,Defense,MilitaryHealth,S,Always Small Vendor,PID,0,1,1,1,1,1,832655.0000
2000,Defense,Navy,NULL,NULL,PID,NULL,NULL,NULL,1,1,2,562767.0000
2000,Defense,Navy,B,Big Five,PDuns,0,1,1,1,1,4,601592.0000
2000,Defense,Navy,B,Big Five,PID,0,1,1,5,5,9312,13884945005.3750
2000,Defense,Navy,J,Large: Big 5 JV,PDuns,0,1,1,1,3,22,5546502.0000
2000,Defense,Navy,L,Large Vendor,PDuns,0,0,1,1,1,5,315006.0000
2000,Defense,Navy,L,Large Vendor,PDuns,0,1,1,21,107,849,205370013.0000
2000,Defense,Navy,L,Large Vendor,PDuns,1,1,1,1,2,18,2031502.0000
2000,Defense,Navy,L,Large Vendor,PID,0,1,1,131,131,17729,11457833357.0469
2000,Defense,Navy,L,Large Vendor,PID,1,0,1,1,1,1,28160.0000
2000,Defense,Navy,L,Large Vendor,PID,1,1,1,4,4,160,24787592.0000
2000,Defense,Navy,M,Medium Vendor,PDuns,NULL,0,0,18,18,1,0.0000
2000,Defense,Navy,M,Medium Vendor,PDuns,NULL,0,1,1,1,1,20000.0000
2000,Defense,Navy,M,Medium Vendor,PDuns,NULL,1,1,2,2,0,0.0000
2000,Defense,Navy,M,Medium Vendor,PDuns,0,0,0,26,26,64,-713677.0000
2000,Defense,Navy,M,Medium Vendor,PDuns,0,0,1,125,125,178,3034180.0000
2000,Defense,Navy,M,Medium Vendor,PDuns,0,1,1,1224,1294,7129,1845271186.6484
2000,Defense,Navy,M,Medium Vendor,PDuns,1,0,0,10,10,17,-1115753.0000
2000,Defense,Navy,M,Medium Vendor,PDuns,1,0,1,89,89,103,2610194.0000
2000,Defense,Navy,M,Medium Vendor,PDuns,1,1,1,885,900,3428,729375227.0000
2000,Defense,Navy,M,Medium Vendor,PID,0,0,0,2,2,2,-37535.0000
2000,Defense,Navy,M,Medium Vendor,PID,0,0,1,4,4,9,108418.0000
2000,Defense,Navy,M,Medium Vendor,PID,0,1,1,148,148,4139,1763273032.0000
2000,Defense,Navy,M,Medium Vendor,PID,1,1,1,7,7,184,50129559.0000
2000,Defense,Navy,N,Sometimes Small Vendor,Duns,0,1,1,2,2,0,0.0000
2000,Defense,Navy,N,Sometimes Small Vendor,PDuns,NULL,0,0,1,1,1,49350.0000
2000,Defense,Navy,N,Sometimes Small Vendor,PDuns,0,0,0,1,1,6,-29465.0000
2000,Defense,Navy,N,Sometimes Small Vendor,PDuns,0,0,1,20,20,39,561286.0000
2000,Defense,Navy,N,Sometimes Small Vendor,PDuns,0,1,1,1663,1970,18557,3206398696.9306
2000,Defense,Navy,N,Sometimes Small Vendor,PDuns,1,0,1,1,1,1,29995.0000
2000,Defense,Navy,N,Sometimes Small Vendor,PDuns,1,1,1,2,2,4,300771.0000
2000,Defense,Navy,N,Sometimes Small Vendor,PID,0,0,1,2,2,4,81304.0000
2000,Defense,Navy,N,Sometimes Small Vendor,PID,0,1,1,452,452,15154,3675378327.0000
2000,Defense,Navy,S,Always Small Vendor,PDuns,NULL,0,0,13,13,0,0.0000
2000,Defense,Navy,S,Always Small Vendor,PDuns,NULL,1,1,2,2,2,28669.0000
2000,Defense,Navy,S,Always Small Vendor,PDuns,0,0,0,186,186,368,-1701112.0000
2000,Defense,Navy,S,Always Small Vendor,PDuns,0,0,1,878,879,1718,21926873.0000
2000,Defense,Navy,S,Always Small Vendor,PDuns,0,1,1,5384,5430,22867,2912406595.9506
2000,Defense,Navy,S,Always Small Vendor,PDuns,1,1,1,3,3,5,194930.0000
2000,Defense,Navy,S,Always Small Vendor,PID,0,0,1,6,6,9,135771.0000
2000,Defense,Navy,S,Always Small Vendor,PID,0,1,1,168,168,2220,685830143.0078
2000,Defense,Navy,U,Unlabeled Vendor,Duns,NULL,1,1,1,1,1,38001.0000
2000,Defense,Other DoD,NULL,NULL,PID,NULL,NULL,NULL,1,1,8,2593829.0000
2000,Defense,Other DoD,B,Big Five,PDuns,0,1,1,1,1,2,309760.0000
2000,Defense,Other DoD,B,Big Five,PID,0,1,1,5,5,942,609014029.0000
2000,Defense,Other DoD,L,Large Vendor,PDuns,0,1,1,13,24,91,13589195.0000
2000,Defense,Other DoD,L,Large Vendor,PID,0,1,1,85,85,5603,2157134145.0269
2000,Defense,Other DoD,L,Large Vendor,PID,1,1,1,1,1,20,5390621.0000
2000,Defense,Other DoD,M,Medium Vendor,PDuns,0,0,0,1,1,1,2442.0000
2000,Defense,Other DoD,M,Medium Vendor,PDuns,0,0,1,19,19,22,477363.0000
2000,Defense,Other DoD,M,Medium Vendor,PDuns,0,1,1,212,215,672,187438943.0000
2000,Defense,Other DoD,M,Medium Vendor,PDuns,1,0,1,13,13,14,364762.0000
2000,Defense,Other DoD,M,Medium Vendor,PDuns,1,1,1,145,145,427,95612815.0000
2000,Defense,Other DoD,M,Medium Vendor,PID,0,1,1,36,36,218,103569466.0000
2000,Defense,Other DoD,M,Medium Vendor,PID,1,1,1,1,1,10,2520000.0000
2000,Defense,Other DoD,N,Sometimes Small Vendor,Duns,0,1,1,1,1,512,149296763.0000
2000,Defense,Other DoD,N,Sometimes Small Vendor,PDuns,0,0,1,2,2,3,54300.0000
2000,Defense,Other DoD,N,Sometimes Small Vendor,PDuns,0,1,1,332,360,1297,282831856.5094
2000,Defense,Other DoD,N,Sometimes Small Vendor,PID,0,1,1,193,193,1987,509236936.5854
2000,Defense,Other DoD,S,Always Small Vendor,PDuns,0,0,0,8,8,11,-945068.9100
2000,Defense,Other DoD,S,Always Small Vendor,PDuns,0,0,1,55,55,60,1958735.0000
2000,Defense,Other DoD,S,Always Small Vendor,PDuns,0,1,1,679,679,1811,422828198.2177
2000,Defense,Other DoD,S,Always Small Vendor,PDuns,1,1,1,1,1,1,71759.0000
2000,Defense,Other DoD,S,Always Small Vendor,PID,0,0,1,1,1,1,32604.0000
2000,Defense,Other DoD,S,Always Small Vendor,PID,0,1,1,37,37,124,41399507.6250
2000,Defense,Other DoD,U,Unlabeled Vendor,Duns,NULL,1,1,1,1,11,2172000.0000
2001,Defense,NULL,L,Large Vendor,PID,0,1,1,1,1,0,0.0000
2001,Defense,Air Force,B,Big Five,PDuns,0,1,1,1,15,121,55125510.0000
2001,Defense,Air Force,B,Big Five,PID,0,1,1,5,5,8459,20753529276.0000
2001,Defense,Air Force,J,Large: Big 5 JV,PDuns,0,1,1,1,2,20,2889070.0000
2001,Defense,Air Force,J,Large: Big 5 JV,PID,1,1,1,2,2,18,67824075.0000
2001,Defense,Air Force,L,Large Vendor,PDuns,0,1,1,22,45,220,70584098.0000
2001,Defense,Air Force,L,Large Vendor,PDuns,1,1,1,1,1,55,16567535.0000
2001,Defense,Air Force,L,Large Vendor,PID,0,1,1,119,119,10537,8386232848.6799
2001,Defense,Air Force,L,Large Vendor,PID,1,1,1,3,3,10,2813027.0000
2001,Defense,Air Force,M,Medium Vendor,PDuns,NULL,0,0,7,7,1,590240.0000
2001,Defense,Air Force,M,Medium Vendor,PDuns,NULL,1,1,3,3,3,218849.0000
2001,Defense,Air Force,M,Medium Vendor,PDuns,0,0,0,5,5,8,2462615.0000
2001,Defense,Air Force,M,Medium Vendor,PDuns,0,0,1,64,64,95,2593131.0000
2001,Defense,Air Force,M,Medium Vendor,PDuns,0,1,1,843,901,3394,1089665871.5313
2001,Defense,Air Force,M,Medium Vendor,PDuns,1,0,0,10,10,13,-904877.0000
2001,Defense,Air Force,M,Medium Vendor,PDuns,1,0,1,71,71,81,2614820.0000
2001,Defense,Air Force,M,Medium Vendor,PDuns,1,1,1,707,711,2041,477838776.0000
2001,Defense,Air Force,M,Medium Vendor,PID,NULL,0,0,1,1,0,0.0000
2001,Defense,Air Force,M,Medium Vendor,PID,0,0,0,1,1,1,-692986.0000
2001,Defense,Air Force,M,Medium Vendor,PID,0,0,1,2,2,2,69905.0000
2001,Defense,Air Force,M,Medium Vendor,PID,0,1,1,142,142,1506,947812550.0000
2001,Defense,Air Force,M,Medium Vendor,PID,1,1,1,4,4,150,102663478.0000
2001,Defense,Air Force,N,Sometimes Small Vendor,Duns,0,1,1,3,3,1027,1102890372.0000
2001,Defense,Air Force,N,Sometimes Small Vendor,PDuns,0,0,1,18,19,31,452337.0000
2001,Defense,Air Force,N,Sometimes Small Vendor,PDuns,0,1,1,1157,1362,7359,1721327826.0000
2001,Defense,Air Force,N,Sometimes Small Vendor,PDuns,1,1,1,1,4,18,2746017.0000
2001,Defense,Air Force,N,Sometimes Small Vendor,PID,0,0,1,1,1,1,32309.0000
2001,Defense,Air Force,N,Sometimes Small Vendor,PID,0,1,1,362,362,6659,3216840547.8125
2001,Defense,Air Force,N,Sometimes Small Vendor,PID,1,1,1,1,1,5,1013297.0000
2001,Defense,Air Force,S,Always Small Vendor,PDuns,NULL,0,0,12,12,0,0.0000
2001,Defense,Air Force,S,Always Small Vendor,PDuns,NULL,1,1,2,2,0,0.0000
2001,Defense,Air Force,S,Always Small Vendor,PDuns,0,0,0,71,71,99,-5796992.0000
2001,Defense,Air Force,S,Always Small Vendor,PDuns,0,0,1,510,510,684,13304491.0000
2001,Defense,Air Force,S,Always Small Vendor,PDuns,0,1,1,3754,3776,12918,2330452269.7109
2001,Defense,Air Force,S,Always Small Vendor,PDuns,1,1,1,2,2,2,95434.0000
2001,Defense,Air Force,S,Always Small Vendor,PID,0,0,1,4,4,8,129785.0000
2001,Defense,Air Force,S,Always Small Vendor,PID,0,1,1,142,142,1084,286187260.0000
2001,Defense,Air Force,U,Unlabeled Vendor,Duns,NULL,1,1,1,1,13,2395767.0000
2001,Defense,Army,B,Big Five,PDuns,0,1,1,1,12,92,24492977.0000
2001,Defense,Army,B,Big Five,PID,0,1,1,5,5,4516,7927712386.4272
2001,Defense,Army,J,Large: Big 5 JV,PDuns,0,1,1,1,1,1,120136.0000
2001,Defense,Army,J,Large: Big 5 JV,PID,0,1,1,4,4,74,1291832691.0000
2001,Defense,Army,J,Large: Big 5 JV,PID,1,1,1,1,1,2,10922630.0000
2001,Defense,Army,L,Large Vendor,Duns,1,1,1,1,1,144,124311920.0000
2001,Defense,Army,L,Large Vendor,PDuns,0,1,1,32,82,789,353841945.0000
2001,Defense,Army,L,Large Vendor,PDuns,1,1,1,2,2,6,3342440.0000
2001,Defense,Army,L,Large Vendor,PID,0,1,1,140,140,14704,9475633424.9724
2001,Defense,Army,L,Large Vendor,PID,1,1,1,5,5,867,465793872.6309
2001,Defense,Army,M,Medium Vendor,PDuns,NULL,0,0,11,11,7,6154.0000
2001,Defense,Army,M,Medium Vendor,PDuns,NULL,0,1,9,9,18,40591.4606
2001,Defense,Army,M,Medium Vendor,PDuns,NULL,1,1,3,3,6,154090.0000
2001,Defense,Army,M,Medium Vendor,PDuns,0,0,0,61,61,127,-160138.0000
2001,Defense,Army,M,Medium Vendor,PDuns,0,0,1,183,183,262,5051693.0000
2001,Defense,Army,M,Medium Vendor,PDuns,0,1,1,1751,1858,8242,2972489132.1481
2001,Defense,Army,M,Medium Vendor,PDuns,1,0,0,20,20,25,-694846.0000
2001,Defense,Army,M,Medium Vendor,PDuns,1,0,1,181,181,225,5870008.0000
2001,Defense,Army,M,Medium Vendor,PDuns,1,1,1,1301,1312,5544,1402301182.3401
2001,Defense,Army,M,Medium Vendor,PID,0,0,0,2,2,7,-1120631.0000
2001,Defense,Army,M,Medium Vendor,PID,0,0,1,3,3,4,8915.0000
2001,Defense,Army,M,Medium Vendor,PID,0,1,1,193,193,2899,2503526937.9395
2001,Defense,Army,M,Medium Vendor,PID,1,0,1,1,1,2,29656.0000
2001,Defense,Army,M,Medium Vendor,PID,1,1,1,13,13,250,313766389.0000
2001,Defense,Army,N,Sometimes Small Vendor,Duns,0,1,1,2,2,234,53220032.0996
2001,Defense,Army,N,Sometimes Small Vendor,PDuns,0,0,0,1,1,1,2585.0000
2001,Defense,Army,N,Sometimes Small Vendor,PDuns,0,0,1,59,62,131,1598246.0000
2001,Defense,Army,N,Sometimes Small Vendor,PDuns,0,1,1,1842,2292,14886,3389266517.1122
2001,Defense,Army,N,Sometimes Small Vendor,PDuns,1,1,1,6,6,155,44028673.0000
2001,Defense,Army,N,Sometimes Small Vendor,PID,0,0,1,1,1,2,14600.0000
2001,Defense,Army,N,Sometimes Small Vendor,PID,0,1,1,485,485,12448,4771327147.8595
2001,Defense,Army,S,Always Small Vendor,PDuns,NULL,0,0,13,13,0,0.0000
2001,Defense,Army,S,Always Small Vendor,PDuns,NULL,0,1,3,3,3,27304.0000
2001,Defense,Army,S,Always Small Vendor,PDuns,NULL,1,1,3,3,3,6389.9400
2001,Defense,Army,S,Always Small Vendor,PDuns,0,0,0,437,437,811,-667503.0000
2001,Defense,Army,S,Always Small Vendor,PDuns,0,0,1,1631,1632,2736,34244444.0000
2001,Defense,Army,S,Always Small Vendor,PDuns,0,1,1,7605,7657,26634,4873037859.3097
2001,Defense,Army,S,Always Small Vendor,PDuns,1,0,1,1,1,1,32627.0000
2001,Defense,Army,S,Always Small Vendor,PDuns,1,1,1,4,4,5,265422.0000
2001,Defense,Army,S,Always Small Vendor,PID,0,0,0,1,1,1,2800.0000
2001,Defense,Army,S,Always Small Vendor,PID,0,0,1,7,7,10,209583.0000
2001,Defense,Army,S,Always Small Vendor,PID,0,1,1,200,200,1589,455778551.0000
2001,Defense,Army,U,Unlabeled Vendor,Duns,NULL,1,1,1,1,5,5054797.0000
2001,Defense,DLA,B,Big Five,PDuns,0,1,1,1,12,280,30197087.0000
2001,Defense,DLA,B,Big Five,PID,0,1,1,5,5,1928,256420453.0000
2001,Defense,DLA,L,Large Vendor,PDuns,0,1,1,17,33,1224,147324798.0000
2001,Defense,DLA,L,Large Vendor,PDuns,1,1,1,2,2,10,1844441.6094
2001,Defense,DLA,L,Large Vendor,PID,0,1,1,105,105,20757,4652848709.4224
2001,Defense,DLA,L,Large Vendor,PID,1,1,1,7,7,22,371000534.0000
2001,Defense,DLA,M,Medium Vendor,PDuns,NULL,0,0,6,6,0,0.0000
2001,Defense,DLA,M,Medium Vendor,PDuns,0,0,0,1,1,1,-48058.0000
2001,Defense,DLA,M,Medium Vendor,PDuns,0,0,1,35,35,38,999515.0000
2001,Defense,DLA,M,Medium Vendor,PDuns,0,1,1,483,516,3286,884809107.0000
2001,Defense,DLA,M,Medium Vendor,PDuns,1,0,1,11,11,15,598191.0000
2001,Defense,DLA,M,Medium Vendor,PDuns,1,1,1,98,98,423,262248868.7583
2001,Defense,DLA,M,Medium Vendor,PID,0,1,1,45,45,983,320342827.0000
2001,Defense,DLA,M,Medium Vendor,PID,1,0,1,1,1,2,53698.0000
2001,Defense,DLA,M,Medium Vendor,PID,1,1,1,7,7,71,59226967.0000
2001,Defense,DLA,N,Sometimes Small Vendor,PDuns,NULL,0,0,1,1,0,0.0000
2001,Defense,DLA,N,Sometimes Small Vendor,PDuns,NULL,1,1,1,1,0,0.0000
2001,Defense,DLA,N,Sometimes Small Vendor,PDuns,0,0,1,10,11,169,9536690.0000
2001,Defense,DLA,N,Sometimes Small Vendor,PDuns,0,1,1,950,1172,12518,1374098205.0000
2001,Defense,DLA,N,Sometimes Small Vendor,PDuns,1,1,1,1,1,1,62506.0000
2001,Defense,DLA,N,Sometimes Small Vendor,PID,0,1,1,183,183,3674,989598670.0000
2001,Defense,DLA,S,Always Small Vendor,PDuns,NULL,0,0,34,34,0,0.0000
2001,Defense,DLA,S,Always Small Vendor,PDuns,NULL,1,1,3,3,0,0.0000
2001,Defense,DLA,S,Always Small Vendor,PDuns,0,0,0,13,13,18,-2644366.0000
2001,Defense,DLA,S,Always Small Vendor,PDuns,0,0,1,282,282,344,9571527.0000
2001,Defense,DLA,S,Always Small Vendor,PDuns,0,1,1,2513,2551,12814,1866073076.0000
2001,Defense,DLA,S,Always Small Vendor,PID,NULL,0,0,1,1,0,0.0000
2001,Defense,DLA,S,Always Small Vendor,PID,0,0,1,1,1,1,28899.0000
2001,Defense,DLA,S,Always Small Vendor,PID,0,1,1,38,38,207,192279181.0000
2001,Defense,MDA,B,Big Five,PID,0,1,1,3,3,24,1299905076.0000
2001,Defense,MDA,L,Large Vendor,PID,0,1,1,15,15,228,254903686.0000
2001,Defense,MDA,M,Medium Vendor,PDuns,0,1,1,1,1,13,3224810.0000
2001,Defense,MDA,M,Medium Vendor,PDuns,1,1,1,1,1,1,1507500.0000
2001,Defense,MDA,M,Medium Vendor,PID,1,1,1,1,1,8,14268192.0000
2001,Defense,MDA,N,Sometimes Small Vendor,PDuns,0,1,1,11,11,22,7124410.0000
2001,Defense,MDA,N,Sometimes Small Vendor,PID,0,1,1,10,10,63,69813993.0000
2001,Defense,MDA,S,Always Small Vendor,PDuns,0,1,1,19,19,73,22263235.0000
2001,Defense,MilitaryHealth,L,Large Vendor,PID,0,1,1,6,6,213,1589450957.0000
2001,Defense,MilitaryHealth,M,Medium Vendor,PDuns,0,1,1,2,2,8,1019756.0000
2001,Defense,MilitaryHealth,M,Medium Vendor,PID,0,1,1,3,3,107,755842440.0000
2001,Defense,MilitaryHealth,N,Sometimes Small Vendor,PDuns,0,1,1,1,1,1,49999.0000
2001,Defense,MilitaryHealth,N,Sometimes Small Vendor,PID,0,1,1,2,2,4,1443135.0000
2001,Defense,MilitaryHealth,S,Always Small Vendor,PDuns,0,1,1,2,2,3,930080.0000
2001,Defense,Navy,B,Big Five,PDuns,0,1,1,2,20,103,30522912.0000
2001,Defense,Navy,B,Big Five,PID,0,1,1,5,5,8844,13665898505.8125
2001,Defense,Navy,J,Large: Big 5 JV,PDuns,0,1,1,1,2,11,4960845.0000
2001,Defense,Navy,L,Large Vendor,PDuns,0,1,1,22,67,1073,219463801.0000
2001,Defense,Navy,L,Large Vendor,PDuns,1,1,1,3,4,32,69186871.0000
2001,Defense,Navy,L,Large Vendor,PID,0,1,1,139,139,17132,7991685046.5166
2001,Defense,Navy,L,Large Vendor,PID,1,1,1,6,6,208,73754069.0000
2001,Defense,Navy,M,Medium Vendor,PDuns,NULL,0,0,10,10,0,0.0000
2001,Defense,Navy,M,Medium Vendor,PDuns,NULL,1,1,2,2,0,0.0000
2001,Defense,Navy,M,Medium Vendor,PDuns,0,0,0,29,29,102,-586223.0000
2001,Defense,Navy,M,Medium Vendor,PDuns,0,0,1,100,100,155,443936.0000
2001,Defense,Navy,M,Medium Vendor,PDuns,0,1,1,1201,1263,7328,1744800570.0000
2001,Defense,Navy,M,Medium Vendor,PDuns,1,0,0,9,9,18,-457024.0000
2001,Defense,Navy,M,Medium Vendor,PDuns,1,0,1,85,85,103,3209116.0000
2001,Defense,Navy,M,Medium Vendor,PDuns,1,1,1,868,878,3414,804744557.0000
2001,Defense,Navy,M,Medium Vendor,PID,0,0,0,2,2,2,-23954.0000
2001,Defense,Navy,M,Medium Vendor,PID,0,0,1,1,1,3,-6717.0000
2001,Defense,Navy,M,Medium Vendor,PID,0,1,1,156,156,3522,6890607173.0000
2001,Defense,Navy,M,Medium Vendor,PID,1,1,1,7,7,219,26571775.0000
2001,Defense,Navy,N,Sometimes Small Vendor,Duns,0,1,1,1,1,2,421921.0000
2001,Defense,Navy,N,Sometimes Small Vendor,PDuns,0,0,0,1,1,2,0.0000
2001,Defense,Navy,N,Sometimes Small Vendor,PDuns,0,0,1,29,29,53,916864.0000
2001,Defense,Navy,N,Sometimes Small Vendor,PDuns,0,1,1,1692,2101,18508,3238430870.9492
2001,Defense,Navy,N,Sometimes Small Vendor,PDuns,1,1,1,3,4,11,4643754.0000
2001,Defense,Navy,N,Sometimes Small Vendor,PID,0,0,1,1,1,2,-22954.0000
2001,Defense,Navy,N,Sometimes Small Vendor,PID,0,1,1,462,462,14936,3514706382.0000
2001,Defense,Navy,S,Always Small Vendor,PDuns,NULL,0,0,8,8,0,0.0000
2001,Defense,Navy,S,Always Small Vendor,PDuns,NULL,1,1,1,1,0,0.0000
2001,Defense,Navy,S,Always Small Vendor,PDuns,0,0,0,133,133,369,-630219.0000
2001,Defense,Navy,S,Always Small Vendor,PDuns,0,0,1,853,853,1753,22259355.0000
2001,Defense,Navy,S,Always Small Vendor,PDuns,0,1,1,5396,5444,23842,3370820111.0237
2001,Defense,Navy,S,Always Small Vendor,PDuns,1,0,0,1,1,1,-24039.0000
2001,Defense,Navy,S,Always Small Vendor,PID,0,0,0,1,1,1,2880.0000
2001,Defense,Navy,S,Always Small Vendor,PID,0,0,1,5,5,5,116421.0000
2001,Defense,Navy,S,Always Small Vendor,PID,0,1,1,160,160,2279,534474567.5392
2001,Defense,Navy,U,Unlabeled Vendor,Duns,NULL,1,1,1,1,1,76000.0000
2001,Defense,Other DoD,B,Big Five,PDuns,0,1,1,1,2,4,35054.0000
2001,Defense,Other DoD,B,Big Five,PID,0,1,1,5,5,1069,751233706.0000
2001,Defense,Other DoD,L,Large Vendor,PDuns,0,1,1,7,10,16,2980560.0000
2001,Defense,Other DoD,L,Large Vendor,PDuns,1,1,1,1,1,1,151449.0000
2001,Defense,Other DoD,L,Large Vendor,PID,0,1,1,87,87,7200,2203977522.3100
2001,Defense,Other DoD,L,Large Vendor,PID,1,1,1,1,1,17,7551100.0000
2001,Defense,Other DoD,M,Medium Vendor,PDuns,NULL,1,1,2,2,0,0.0000
2001,Defense,Other DoD,M,Medium Vendor,PDuns,0,0,0,1,1,1,0.0000
2001,Defense,Other DoD,M,Medium Vendor,PDuns,0,0,1,25,25,35,546253.0000
2001,Defense,Other DoD,M,Medium Vendor,PDuns,0,1,1,218,230,794,178246475.6875
2001,Defense,Other DoD,M,Medium Vendor,PDuns,1,0,1,5,5,5,144090.0000
2001,Defense,Other DoD,M,Medium Vendor,PDuns,1,1,1,95,95,210,117629160.0000
2001,Defense,Other DoD,M,Medium Vendor,PID,0,0,1,2,2,5,47831.0000
2001,Defense,Other DoD,M,Medium Vendor,PID,0,1,1,42,42,396,425361488.0683
2001,Defense,Other DoD,M,Medium Vendor,PID,1,0,1,1,1,2,27821.0000
2001,Defense,Other DoD,M,Medium Vendor,PID,1,1,1,1,1,2,828140.0000
2001,Defense,Other DoD,N,Sometimes Small Vendor,Duns,0,1,1,1,1,456,158396691.0000
2001,Defense,Other DoD,N,Sometimes Small Vendor,PDuns,0,1,1,333,366,1163,314348070.3594
2001,Defense,Other DoD,N,Sometimes Small Vendor,PID,0,0,1,1,1,4,13683.0000
2001,Defense,Other DoD,N,Sometimes Small Vendor,PID,0,1,1,200,200,1997,569716795.9688
2001,Defense,Other DoD,S,Always Small Vendor,PDuns,0,0,0,13,13,15,-136630.0000
2001,Defense,Other DoD,S,Always Small Vendor,PDuns,0,0,1,55,55,70,1464504.0000
2001,Defense,Other DoD,S,Always Small Vendor,PDuns,0,1,1,682,691,1728,344666281.5608
2001,Defense,Other DoD,S,Always Small Vendor,PID,0,0,1,1,1,2,12291.0000
2001,Defense,Other DoD,S,Always Small Vendor,PID,0,1,1,33,33,178,66782191.4004
2001,Defense,Other DoD,U,Unlabeled Vendor,Duns,NULL,1,1,1,1,14,2896159.0000
2002,Defense,NULL,L,Large Vendor,PID,0,1,1,1,1,0,0.0000
2002,Defense,NULL,N,Sometimes Small Vendor,PDuns,0,1,1,1,1,0,0.0000
2002,Defense,NULL,S,Always Small Vendor,PDuns,0,1,1,3,3,0,0.0000
2002,Defense,Air Force,B,Big Five,PDuns,0,1,1,1,4,7,1314074.0000
2002,Defense,Air Force,B,Big Five,PID,0,1,1,5,5,9771,24172301868.2500
2002,Defense,Air Force,J,Large: Big 5 JV,PID,0,1,1,1,1,1,511488.0000
2002,Defense,Air Force,J,Large: Big 5 JV,PID,1,1,1,1,1,17,42250316.0000
2002,Defense,Air Force,L,Large Vendor,PDuns,0,1,1,16,59,515,324285079.0000
2002,Defense,Air Force,L,Large Vendor,PDuns,1,1,1,1,3,41,33088003.0000
2002,Defense,Air Force,L,Large Vendor,PID,0,0,0,1,1,2,-1269371.0000
