fiscal_year,Customer,PlatformPortfolio,EntitySizeCode,EntitySizeText,EntityCategory,AnyEntityUSplaceOfPerformance,IsEntityAbove1990constantReportingThreshold,IsEntityAbove2016constantReportingThreshold,EntityCount,AllContractorCount,SumOfNumberOfActions,SumOfObligatedAmount
1997,Defense,"Electronics, Comms, & Sensors",S,Always Small Vendor,PID,NULL,1,1,101,101,960,190944085
1997,Defense,Facilities and Construction,NULL,NULL,PID,NULL,NULL,NULL,2,2,16,6979744
1997,Defense,Facilities and Construction,B,Big Five,PDuns,NULL,1,1,3,4,8,1726117
1997,Defense,Facilities and Construction,B,Big Five,PID,NULL,1,1,5,5,591,615031430
1997,Defense,Facilities and Construction,J,Large: Big 5 JV,PID,NULL,1,1,1,1,13,50572351
1997,Defense,Facilities and Construction,L,Large Vendor,PDuns,NULL,1,1,27,68,268,34410458
1997,Defense,Facilities and Construction,L,Large Vendor,PID,NULL,1,1,110,110,6414,2319256150
1997,Defense,Facilities and Construction,M,Medium Vendor,Duns,NULL,1,1,1,1,116,119725780
1997,Defense,Facilities and Construction,M,Medium Vendor,PDuns,NULL,0,0,19,19,28,-1912477
1997,Defense,Facilities and Construction,M,Medium Vendor,PDuns,NULL,0,1,238,238,253,5601673
1997,Defense,Facilities and Construction,M,Medium Vendor,PDuns,NULL,1,1,4076,4473,17616,5119134382
1997,Defense,Facilities and Construction,M,Medium Vendor,PID,NULL,1,1,214,214,3188,1727844877
1997,Defense,Facilities and Construction,N,Sometimes Small Vendor,Duns,NULL,1,1,1,1,65,22414784
1997,Defense,Facilities and Construction,N,Sometimes Small Vendor,PDuns,NULL,0,1,2,2,5,80608
1997,Defense,Facilities and Construction,N,Sometimes Small Vendor,PDuns,NULL,1,1,1479,2027,13566,3025682431
1997,Defense,Facilities and Construction,N,Sometimes Small Vendor,PID,NULL,1,1,243,243,6731,2151506468
1997,Defense,Facilities and Construction,S,Always Small Vendor,PDuns,NULL,0,0,73,73,98,-1192759
1997,Defense,Facilities and Construction,S,Always Small Vendor,PDuns,NULL,0,1,466,466,493,12606007
1997,Defense,Facilities and Construction,S,Always Small Vendor,PDuns,NULL,1,1,7832,7925,23302,4714627973
1997,Defense,Facilities and Construction,S,Always Small Vendor,PID,NULL,0,1,2,2,2,57354
1997,Defense,Facilities and Construction,S,Always Small Vendor,PID,NULL,1,1,102,102,832,307189280
1997,Defense,Land Vehicles,B,Big Five,PDuns,NULL,1,1,1,4,22,2523634
1997,Defense,Land Vehicles,B,Big Five,PID,NULL,1,1,5,5,384,770837756
1997,Defense,Land Vehicles,L,Large Vendor,PDuns,NULL,1,1,8,20,154,49800927
1997,Defense,Land Vehicles,L,Large Vendor,PID,NULL,1,1,43,43,772,764728041
1997,Defense,Land Vehicles,M,Medium Vendor,PDuns,NULL,0,0,1,1,2,0
1997,Defense,Land Vehicles,M,Medium Vendor,PDuns,NULL,0,1,15,15,17,349536
1997,Defense,Land Vehicles,M,Medium Vendor,PDuns,NULL,1,1,288,318,747,282715707
1997,Defense,Land Vehicles,M,Medium Vendor,PID,NULL,1,1,13,13,55,40504373
1997,Defense,Land Vehicles,N,Sometimes Small Vendor,PDuns,NULL,0,1,1,1,1,28225
1997,Defense,Land Vehicles,N,Sometimes Small Vendor,PDuns,NULL,1,1,239,284,868,162672658
1997,Defense,Land Vehicles,N,Sometimes Small Vendor,PID,NULL,1,1,43,43,594,1225367449
1997,Defense,Land Vehicles,S,Always Small Vendor,PDuns,NULL,0,0,13,13,16,-467868
1997,Defense,Land Vehicles,S,Always Small Vendor,PDuns,NULL,0,1,53,55,75,4970641
1997,Defense,Land Vehicles,S,Always Small Vendor,PDuns,NULL,1,1,755,764,1883,282794173
1997,Defense,Land Vehicles,S,Always Small Vendor,PID,NULL,0,1,2,2,2,52034
1997,Defense,Land Vehicles,S,Always Small Vendor,PID,NULL,1,1,14,14,67,65256815
1997,Defense,Missile Defense,B,Big Five,PID,NULL,1,1,5,5,296,1474025296
1997,Defense,Missile Defense,L,Large Vendor,PID,NULL,1,1,12,12,245,119902289
1997,Defense,Missile Defense,M,Medium Vendor,PDuns,NULL,1,1,5,5,6,3506261
1997,Defense,Missile Defense,M,Medium Vendor,PID,NULL,1,1,4,4,35,12838930
1997,Defense,Missile Defense,N,Sometimes Small Vendor,PDuns,NULL,1,1,17,17,47,43990552
1997,Defense,Missile Defense,N,Sometimes Small Vendor,PID,NULL,1,1,10,10,41,19404715
1997,Defense,Missile Defense,S,Always Small Vendor,PDuns,NULL,0,0,1,1,1,-38238
1997,Defense,Missile Defense,S,Always Small Vendor,PDuns,NULL,0,1,1,1,1,27793
1997,Defense,Missile Defense,S,Always Small Vendor,PDuns,NULL,1,1,22,22,52,13974308
1997,Defense,Missile Defense,S,Always Small Vendor,PID,NULL,1,1,2,2,2,164900
1997,Defense,Ordnance and Missiles,NULL,NULL,PID,NULL,NULL,NULL,2,2,21,9639583
1997,Defense,Ordnance and Missiles,B,Big Five,PDuns,NULL,1,1,3,5,14,11125092
1997,Defense,Ordnance and Missiles,B,Big Five,PID,NULL,1,1,5,5,1900,4507668784
1997,Defense,Ordnance and Missiles,J,Large: Big 5 JV,PID,NULL,1,1,2,2,50,477080993
1997,Defense,Ordnance and Missiles,L,Large Vendor,PDuns,NULL,1,1,13,22,90,42354382
1997,Defense,Ordnance and Missiles,L,Large Vendor,PID,NULL,1,1,60,60,1453,2437847959
1997,Defense,Ordnance and Missiles,M,Medium Vendor,PDuns,NULL,0,0,1,1,4,0
1997,Defense,Ordnance and Missiles,M,Medium Vendor,PDuns,NULL,0,1,2,2,2,54613
1997,Defense,Ordnance and Missiles,M,Medium Vendor,PDuns,NULL,1,1,176,194,514,469914555
1997,Defense,Ordnance and Missiles,M,Medium Vendor,PID,NULL,1,1,27,27,296,510214278
1997,Defense,Ordnance and Missiles,N,Sometimes Small Vendor,Duns,NULL,1,1,1,1,1,228840
1997,Defense,Ordnance and Missiles,N,Sometimes Small Vendor,PDuns,NULL,0,1,1,1,1,-42913
1997,Defense,Ordnance and Missiles,N,Sometimes Small Vendor,PDuns,NULL,1,1,229,261,871,347773688
1997,Defense,Ordnance and Missiles,N,Sometimes Small Vendor,PID,NULL,1,1,80,80,1424,1081710803
1997,Defense,Ordnance and Missiles,S,Always Small Vendor,PDuns,NULL,0,0,12,12,16,-449811
1997,Defense,Ordnance and Missiles,S,Always Small Vendor,PDuns,NULL,0,1,26,26,26,490454
1997,Defense,Ordnance and Missiles,S,Always Small Vendor,PDuns,NULL,1,1,793,798,1746,407741333
1997,Defense,Ordnance and Missiles,S,Always Small Vendor,PID,NULL,1,1,39,39,150,66459015
1997,Defense,Other Products,NULL,NULL,PID,NULL,NULL,NULL,1,1,2,72341
1997,Defense,Other Products,B,Big Five,PDuns,NULL,1,1,1,3,23,1680087
1997,Defense,Other Products,B,Big Five,PID,NULL,1,1,5,5,148,140117557
1997,Defense,Other Products,J,Large: Big 5 JV,PID,NULL,1,1,1,1,2,122569
1997,Defense,Other Products,L,Large Vendor,PDuns,NULL,1,1,18,35,110,9335504
1997,Defense,Other Products,L,Large Vendor,PID,NULL,1,1,81,81,5566,2606542612
1997,Defense,Other Products,M,Medium Vendor,PDuns,NULL,0,0,9,9,14,-276713
1997,Defense,Other Products,M,Medium Vendor,PDuns,NULL,0,1,52,52,53,1441994
1997,Defense,Other Products,M,Medium Vendor,PDuns,NULL,1,1,898,988,3266,1132784471
1997,Defense,Other Products,M,Medium Vendor,PID,NULL,1,1,51,51,310,437021545
1997,Defense,Other Products,N,Sometimes Small Vendor,Duns,NULL,1,1,2,2,2744,2649450569
1997,Defense,Other Products,N,Sometimes Small Vendor,PDuns,NULL,0,1,5,5,9,251552
1997,Defense,Other Products,N,Sometimes Small Vendor,PDuns,NULL,1,1,559,782,4583,837905678
1997,Defense,Other Products,N,Sometimes Small Vendor,PID,NULL,1,1,91,91,2208,470917220
1997,Defense,Other Products,S,Always Small Vendor,PDuns,NULL,0,0,21,21,30,-23182
1997,Defense,Other Products,S,Always Small Vendor,PDuns,NULL,0,1,179,179,204,5118756
1997,Defense,Other Products,S,Always Small Vendor,PDuns,NULL,1,1,1790,1813,6657,1162729571
1997,Defense,Other Products,S,Always Small Vendor,PID,NULL,0,0,1,1,1,26195
1997,Defense,Other Products,S,Always Small Vendor,PID,NULL,1,1,22,22,148,234606696
1997,Defense,Other R&D and Knowledge Based,B,Big Five,PDuns,NULL,1,1,2,4,7,3791664
1997,Defense,Other R&D and Knowledge Based,B,Big Five,PID,NULL,1,1,5,5,1862,1100538556
1997,Defense,Other R&D and Knowledge Based,L,Large Vendor,PDuns,NULL,1,1,13,25,99,33660122
1997,Defense,Other R&D and Knowledge Based,L,Large Vendor,PID,NULL,1,1,84,84,5848,2542724486
1997,Defense,Other R&D and Knowledge Based,M,Medium Vendor,PDuns,NULL,0,0,5,5,7,71809
1997,Defense,Other R&D and Knowledge Based,M,Medium Vendor,PDuns,NULL,0,1,68,68,69,1933248
1997,Defense,Other R&D and Knowledge Based,M,Medium Vendor,PDuns,NULL,1,1,1060,1275,3638,950944502
1997,Defense,Other R&D and Knowledge Based,M,Medium Vendor,PID,NULL,1,1,108,108,1033,544013691
1997,Defense,Other R&D and Knowledge Based,N,Sometimes Small Vendor,Duns,NULL,1,1,2,2,6,674497
1997,Defense,Other R&D and Knowledge Based,N,Sometimes Small Vendor,PDuns,NULL,1,1,478,621,4407,993578202
1997,Defense,Other R&D and Knowledge Based,N,Sometimes Small Vendor,PID,NULL,1,1,181,181,6061,1854120859
1997,Defense,Other R&D and Knowledge Based,S,Always Small Vendor,PDuns,NULL,0,0,12,12,19,-19542
1997,Defense,Other R&D and Knowledge Based,S,Always Small Vendor,PDuns,NULL,0,1,116,116,118,3146836
1997,Defense,Other R&D and Knowledge Based,S,Always Small Vendor,PDuns,NULL,1,1,2249,2288,7679,1479515018
1997,Defense,Other R&D and Knowledge Based,S,Always Small Vendor,PID,NULL,0,1,1,1,1,25344
1997,Defense,Other R&D and Knowledge Based,S,Always Small Vendor,PID,NULL,1,1,113,113,1190,259976882
1997,Defense,Other Services,B,Big Five,PDuns,NULL,1,1,1,1,3,1217342
1997,Defense,Other Services,B,Big Five,PID,NULL,1,1,5,5,264,283735049
1997,Defense,Other Services,L,Large Vendor,PDuns,NULL,1,1,9,9,24,34189032
1997,Defense,Other Services,L,Large Vendor,PID,NULL,1,1,60,60,1283,2207267516
1997,Defense,Other Services,M,Medium Vendor,PDuns,NULL,0,0,4,4,5,-596112
1997,Defense,Other Services,M,Medium Vendor,PDuns,NULL,0,1,52,52,55,1729008
1997,Defense,Other Services,M,Medium Vendor,PDuns,NULL,1,1,727,776,2413,938155132
1997,Defense,Other Services,M,Medium Vendor,PID,NULL,1,1,60,60,1360,1128917008
1997,Defense,Other Services,N,Sometimes Small Vendor,Duns,NULL,1,1,1,1,13,21598846
1997,Defense,Other Services,N,Sometimes Small Vendor,PDuns,NULL,0,0,1,1,2,1270
1997,Defense,Other Services,N,Sometimes Small Vendor,PDuns,NULL,1,1,238,277,1448,265488556
1997,Defense,Other Services,N,Sometimes Small Vendor,PID,NULL,1,1,71,71,1256,347365369
1997,Defense,Other Services,S,Always Small Vendor,PDuns,NULL,0,0,10,10,17,-94117
1997,Defense,Other Services,S,Always Small Vendor,PDuns,NULL,0,1,85,85,90,2261858
1997,Defense,Other Services,S,Always Small Vendor,PDuns,NULL,1,1,1110,1114,2530,425161892
1997,Defense,Other Services,S,Always Small Vendor,PID,NULL,0,1,1,1,1,28380
1997,Defense,Other Services,S,Always Small Vendor,PID,NULL,1,1,34,34,176,136794587
1997,Defense,Ships & Submarines,NULL,NULL,PID,NULL,NULL,NULL,1,1,6,2864837
1997,Defense,Ships & Submarines,B,Big Five,PDuns,NULL,1,1,3,4,10,985388
1997,Defense,Ships & Submarines,B,Big Five,PID,NULL,1,1,5,5,1352,2725370950
1997,Defense,Ships & Submarines,L,Large Vendor,PDuns,NULL,1,1,12,20,78,6076268
1997,Defense,Ships & Submarines,L,Large Vendor,PID,NULL,1,1,56,56,1729,2111577320
1997,Defense,Ships & Submarines,M,Medium Vendor,PDuns,NULL,0,0,1,1,1,149477
1997,Defense,Ships & Submarines,M,Medium Vendor,PDuns,NULL,0,1,14,14,14,-388934
1997,Defense,Ships & Submarines,M,Medium Vendor,PDuns,NULL,1,1,243,252,907,146901321
1997,Defense,Ships & Submarines,M,Medium Vendor,PID,NULL,1,1,23,23,1081,1036908281
1997,Defense,Ships & Submarines,N,Sometimes Small Vendor,PDuns,NULL,1,1,339,412,1819,316660205
1997,Defense,Ships & Submarines,N,Sometimes Small Vendor,PID,NULL,1,1,78,78,1491,1308580038
1997,Defense,Ships & Submarines,S,Always Small Vendor,PDuns,NULL,0,0,5,5,6,-269589
1997,Defense,Ships & Submarines,S,Always Small Vendor,PDuns,NULL,0,1,45,45,49,1249702
1997,Defense,Ships & Submarines,S,Always Small Vendor,PDuns,NULL,1,1,848,865,2286,575384391
1997,Defense,Ships & Submarines,S,Always Small Vendor,PID,NULL,0,1,2,2,2,54435
1997,Defense,Ships & Submarines,S,Always Small Vendor,PID,NULL,1,1,25,25,509,107733446
1997,Defense,Space Systems,B,Big Five,PDuns,NULL,1,1,1,1,1,28000
1997,Defense,Space Systems,B,Big Five,PID,NULL,1,1,4,4,466,2150459834
1997,Defense,Space Systems,L,Large Vendor,PDuns,NULL,1,1,2,2,3,607161
1997,Defense,Space Systems,L,Large Vendor,PID,NULL,1,1,24,24,213,326798847
1997,Defense,Space Systems,M,Medium Vendor,PDuns,NULL,1,1,17,17,40,59525241
1997,Defense,Space Systems,M,Medium Vendor,PID,NULL,1,1,10,10,52,318517558
1997,Defense,Space Systems,N,Sometimes Small Vendor,PDuns,NULL,1,1,20,23,74,31274361
1997,Defense,Space Systems,N,Sometimes Small Vendor,PID,NULL,1,1,24,24,106,164995080
1997,Defense,Space Systems,S,Always Small Vendor,PDuns,NULL,0,1,1,1,1,25882
1997,Defense,Space Systems,S,Always Small Vendor,PDuns,NULL,1,1,115,115,226,111686358
1997,Defense,Space Systems,S,Always Small Vendor,PID,NULL,1,1,11,11,36,16147277
1998,Defense,Aircraft,NULL,NULL,PDuns,NULL,NULL,NULL,1,1,1,393450
1998,Defense,Aircraft,NULL,NULL,PID,NULL,NULL,NULL,2,2,9,10867893
1998,Defense,Aircraft,B,Big Five,PID,NULL,1,1,5,5,5894,14946785124
1998,Defense,Aircraft,J,Large: Big 5 JV,PID,NULL,1,1,3,3,34,321293210
1998,Defense,Aircraft,L,Large Vendor,PDuns,NULL,1,1,19,75,896,215990457
1998,Defense,Aircraft,L,Large Vendor,PID,NULL,1,1,58,58,7449,6948775994
1998,Defense,Aircraft,M,Medium Vendor,PDuns,NULL,0,0,1,1,2,0
1998,Defense,Aircraft,M,Medium Vendor,PDuns,NULL,0,1,6,6,6,-716631
1998,Defense,Aircraft,M,Medium Vendor,PDuns,NULL,1,1,227,256,1199,511545091
1998,Defense,Aircraft,M,Medium Vendor,PID,NULL,1,1,34,34,263,172370365
1998,Defense,Aircraft,N,Sometimes Small Vendor,Duns,NULL,1,1,1,1,1,30000
1998,Defense,Aircraft,N,Sometimes Small Vendor,PDuns,NULL,1,1,485,681,4808,1002463247
1998,Defense,Aircraft,N,Sometimes Small Vendor,PID,NULL,1,1,119,119,1956,784443286
1998,Defense,Aircraft,S,Always Small Vendor,Duns,NULL,1,1,1,1,1,294364
1998,Defense,Aircraft,S,Always Small Vendor,PDuns,NULL,0,0,23,23,30,-1910997
1998,Defense,Aircraft,S,Always Small Vendor,PDuns,NULL,0,1,85,85,96,2892274
1998,Defense,Aircraft,S,Always Small Vendor,PDuns,NULL,1,1,1492,1529,4954,716712894
1998,Defense,Aircraft,S,Always Small Vendor,PID,NULL,1,1,26,26,95,15310076
1998,Defense,"Electronics, Comms, & Sensors",NULL,NULL,PID,NULL,NULL,NULL,5,5,7,5280937
1998,Defense,"Electronics, Comms, & Sensors",B,Big Five,PDuns,NULL,1,1,3,4,17,5959847
1998,Defense,"Electronics, Comms, & Sensors",B,Big Five,PID,NULL,1,1,5,5,7320,5642483693
1998,Defense,"Electronics, Comms, & Sensors",L,Large Vendor,PDuns,NULL,0,1,1,3,4,179024
1998,Defense,"Electronics, Comms, & Sensors",L,Large Vendor,PDuns,NULL,1,1,36,123,1520,322556854
1998,Defense,"Electronics, Comms, & Sensors",L,Large Vendor,PID,NULL,0,1,1,1,1,29204
1998,Defense,"Electronics, Comms, & Sensors",L,Large Vendor,PID,NULL,1,1,97,97,16257,5507527030
1998,Defense,"Electronics, Comms, & Sensors",M,Medium Vendor,PDuns,NULL,0,0,5,5,8,14592
1998,Defense,"Electronics, Comms, & Sensors",M,Medium Vendor,PDuns,NULL,0,1,75,75,77,4979653
1998,Defense,"Electronics, Comms, & Sensors",M,Medium Vendor,PDuns,NULL,1,1,1181,1343,3510,812550463
1998,Defense,"Electronics, Comms, & Sensors",M,Medium Vendor,PID,NULL,0,1,4,4,4,109801
1998,Defense,"Electronics, Comms, & Sensors",M,Medium Vendor,PID,NULL,1,1,121,121,1362,570889269
1998,Defense,"Electronics, Comms, & Sensors",N,Sometimes Small Vendor,PDuns,NULL,0,1,3,3,6,166640
1998,Defense,"Electronics, Comms, & Sensors",N,Sometimes Small Vendor,PDuns,NULL,1,1,1058,1513,9683,1612431658
1998,Defense,"Electronics, Comms, & Sensors",N,Sometimes Small Vendor,PID,NULL,0,1,1,1,1,25928
1998,Defense,"Electronics, Comms, & Sensors",N,Sometimes Small Vendor,PID,NULL,1,1,264,264,10968,2542288457
1998,Defense,"Electronics, Comms, & Sensors",S,Always Small Vendor,PDuns,NULL,0,0,28,28,49,-960990
1998,Defense,"Electronics, Comms, & Sensors",S,Always Small Vendor,PDuns,NULL,0,1,276,278,336,12428029
1998,Defense,"Electronics, Comms, & Sensors",S,Always Small Vendor,PDuns,NULL,1,1,2983,3030,7555,1119718761
1998,Defense,"Electronics, Comms, & Sensors",S,Always Small Vendor,PID,NULL,0,1,3,3,3,81052
1998,Defense,"Electronics, Comms, & Sensors",S,Always Small Vendor,PID,NULL,1,1,94,94,448,117602020
1998,Defense,Facilities and Construction,NULL,NULL,PID,NULL,NULL,NULL,3,3,11,4342979
1998,Defense,Facilities and Construction,B,Big Five,PDuns,NULL,1,1,1,2,15,694530
1998,Defense,Facilities and Construction,B,Big Five,PID,NULL,1,1,5,5,791,594194477
1998,Defense,Facilities and Construction,J,Large: Big 5 JV,PID,NULL,1,1,1,1,19,39319364
1998,Defense,Facilities and Construction,L,Large Vendor,Duns,NULL,1,1,1,1,132,146586383
1998,Defense,Facilities and Construction,L,Large Vendor,PDuns,NULL,1,1,32,74,309,68997146
1998,Defense,Facilities and Construction,L,Large Vendor,PID,NULL,1,1,112,112,6720,2297716105
1998,Defense,Facilities and Construction,M,Medium Vendor,PDuns,NULL,0,0,13,13,16,-365968
1998,Defense,Facilities and Construction,M,Medium Vendor,PDuns,NULL,0,1,178,178,187,5542114
1998,Defense,Facilities and Construction,M,Medium Vendor,PDuns,NULL,1,1,3667,4050,17538,4650192345
1998,Defense,Facilities and Construction,M,Medium Vendor,PID,NULL,0,1,1,1,1,30285
1998,Defense,Facilities and Construction,M,Medium Vendor,PID,NULL,1,1,226,226,3709,1844729795
1998,Defense,Facilities and Construction,N,Sometimes Small Vendor,PDuns,NULL,0,1,1,1,1,30170
1998,Defense,Facilities and Construction,N,Sometimes Small Vendor,PDuns,NULL,1,1,1325,1789,11309,2597030482
1998,Defense,Facilities and Construction,N,Sometimes Small Vendor,PID,NULL,1,1,266,266,7356,2160131296
1998,Defense,Facilities and Construction,S,Always Small Vendor,PDuns,NULL,0,0,77,77,112,-1497775
1998,Defense,Facilities and Construction,S,Always Small Vendor,PDuns,NULL,0,1,522,524,547,14525878
1998,Defense,Facilities and Construction,S,Always Small Vendor,PDuns,NULL,1,1,7117,7202,23265,4820472824
1998,Defense,Facilities and Construction,S,Always Small Vendor,PID,NULL,0,0,1,1,1,-31300
1998,Defense,Facilities and Construction,S,Always Small Vendor,PID,NULL,0,1,1,1,1,29842
1998,Defense,Facilities and Construction,S,Always Small Vendor,PID,NULL,1,1,113,113,862,327111193
1998,Defense,Land Vehicles,NULL,NULL,PID,NULL,NULL,NULL,1,1,1,25000
1998,Defense,Land Vehicles,B,Big Five,PDuns,NULL,1,1,2,2,15,12160002
1998,Defense,Land Vehicles,B,Big Five,PID,NULL,1,1,5,5,261,660656942
1998,Defense,Land Vehicles,L,Large Vendor,PDuns,NULL,1,1,10,16,80,9592151
1998,Defense,Land Vehicles,L,Large Vendor,PID,NULL,1,1,35,35,719,566989143
1998,Defense,Land Vehicles,M,Medium Vendor,PDuns,NULL,0,0,4,4,5,-30702
1998,Defense,Land Vehicles,M,Medium Vendor,PDuns,NULL,0,1,19,19,20,568166
1998,Defense,Land Vehicles,M,Medium Vendor,PDuns,NULL,1,1,237,259,528,114029812
1998,Defense,Land Vehicles,M,Medium Vendor,PID,NULL,0,1,1,1,1,25650
1998,Defense,Land Vehicles,M,Medium Vendor,PID,NULL,1,1,18,18,227,422602959
1998,Defense,Land Vehicles,N,Sometimes Small Vendor,PDuns,NULL,0,1,2,2,3,78052
1998,Defense,Land Vehicles,N,Sometimes Small Vendor,PDuns,NULL,1,1,249,304,872,152572472
1998,Defense,Land Vehicles,N,Sometimes Small Vendor,PID,NULL,1,1,54,54,473,601996650
1998,Defense,Land Vehicles,S,Always Small Vendor,PDuns,NULL,0,0,8,8,12,-28545
1998,Defense,Land Vehicles,S,Always Small Vendor,PDuns,NULL,0,1,55,55,56,1527362
1998,Defense,Land Vehicles,S,Always Small Vendor,PDuns,NULL,1,1,682,692,1710,248715010
1998,Defense,Land Vehicles,S,Always Small Vendor,PID,NULL,1,1,11,11,25,12741515
1998,Defense,Missile Defense,B,Big Five,PID,NULL,1,1,5,5,365,1078661348
1998,Defense,Missile Defense,L,Large Vendor,PID,NULL,1,1,11,11,116,133522763
1998,Defense,Missile Defense,M,Medium Vendor,PDuns,NULL,1,1,5,5,12,2770854
1998,Defense,Missile Defense,M,Medium Vendor,PID,NULL,1,1,2,2,24,51916259
1998,Defense,Missile Defense,N,Sometimes Small Vendor,PDuns,NULL,1,1,11,11,41,22053686
1998,Defense,Missile Defense,N,Sometimes Small Vendor,PID,NULL,1,1,7,7,12,67593682
1998,Defense,Missile Defense,S,Always Small Vendor,PDuns,NULL,1,1,13,13,32,9370542
1998,Defense,Missile Defense,S,Always Small Vendor,PID,NULL,1,1,1,1,2,1448313
1998,Defense,Ordnance and Missiles,NULL,NULL,PDuns,NULL,NULL,NULL,1,1,1,36765
1998,Defense,Ordnance and Missiles,NULL,NULL,PID,NULL,NULL,NULL,2,2,13,8786994
1998,Defense,Ordnance and Missiles,B,Big Five,PDuns,NULL,1,1,1,1,19,43345690
1998,Defense,Ordnance and Missiles,B,Big Five,PID,NULL,1,1,5,5,2103,5453563149
1998,Defense,Ordnance and Missiles,J,Large: Big 5 JV,PID,NULL,1,1,2,2,57,420939767
1998,Defense,Ordnance and Missiles,L,Large Vendor,PDuns,NULL,1,1,7,15,47,9625369
1998,Defense,Ordnance and Missiles,L,Large Vendor,PID,NULL,1,1,45,45,1750,1857006344
1998,Defense,Ordnance and Missiles,M,Medium Vendor,PDuns,NULL,0,0,1,1,1,-98184
1998,Defense,Ordnance and Missiles,M,Medium Vendor,PDuns,NULL,0,1,2,2,2,60524
1998,Defense,Ordnance and Missiles,M,Medium Vendor,PDuns,NULL,1,1,128,137,369,416640885
1998,Defense,Ordnance and Missiles,M,Medium Vendor,PID,NULL,0,1,1,1,1,28903
1998,Defense,Ordnance and Missiles,M,Medium Vendor,PID,NULL,1,1,27,27,665,898083671
1998,Defense,Ordnance and Missiles,N,Sometimes Small Vendor,PDuns,NULL,1,1,213,261,889,416525218
1998,Defense,Ordnance and Missiles,N,Sometimes Small Vendor,PID,NULL,1,1,83,83,1166,904660173
1998,Defense,Ordnance and Missiles,S,Always Small Vendor,PDuns,NULL,0,0,11,11,13,-1681429
1998,Defense,Ordnance and Missiles,S,Always Small Vendor,PDuns,NULL,0,1,26,26,29,238495
1998,Defense,Ordnance and Missiles,S,Always Small Vendor,PDuns,NULL,1,1,744,755,1621,397574733
1998,Defense,Ordnance and Missiles,S,Always Small Vendor,PID,NULL,1,1,41,41,130,39966177
1998,Defense,Other Products,B,Big Five,PDuns,NULL,1,1,1,1,1,-28510
1998,Defense,Other Products,B,Big Five,PID,NULL,1,1,5,5,150,104833252
1998,Defense,Other Products,L,Large Vendor,PDuns,NULL,1,1,23,52,166,65889387
1998,Defense,Other Products,L,Large Vendor,PID,NULL,1,1,89,89,6547,2035324655
1998,Defense,Other Products,M,Medium Vendor,PDuns,NULL,0,0,3,3,4,-1259620
1998,Defense,Other Products,M,Medium Vendor,PDuns,NULL,0,1,48,48,52,1299038
1998,Defense,Other Products,M,Medium Vendor,PDuns,NULL,1,1,745,846,3747,1139460999
1998,Defense,Other Products,M,Medium Vendor,PID,NULL,0,1,2,2,2,57636
1998,Defense,Other Products,M,Medium Vendor,PID,NULL,1,1,48,48,390,604850954
1998,Defense,Other Products,N,Sometimes Small Vendor,Duns,NULL,1,1,1,1,2478,2266228754
1998,Defense,Other Products,N,Sometimes Small Vendor,PDuns,NULL,0,1,6,6,10,274899
1998,Defense,Other Products,N,Sometimes Small Vendor,PDuns,NULL,1,1,548,736,4322,591882797
1998,Defense,Other Products,N,Sometimes Small Vendor,PID,NULL,0,1,1,1,1,26175
1998,Defense,Other Products,N,Sometimes Small Vendor,PID,NULL,1,1,98,98,3181,428319046
1998,Defense,Other Products,S,Always Small Vendor,PDuns,NULL,0,0,20,20,27,-565584
1998,Defense,Other Products,S,Always Small Vendor,PDuns,NULL,0,1,177,177,196,4833496
1998,Defense,Other Products,S,Always Small Vendor,PDuns,NULL,1,1,1657,1676,5719,1105192598
1998,Defense,Other Products,S,Always Small Vendor,PID,NULL,0,1,1,1,1,28725
1998,Defense,Other Products,S,Always Small Vendor,PID,NULL,1,1,26,26,121,209837715
1998,Defense,Other Products,U,Unlabeled Vendor,Duns,NULL,1,1,1,1,7,3759749
1998,Defense,Other R&D and Knowledge Based,NULL,NULL,PID,NULL,NULL,NULL,2,2,3,190199
1998,Defense,Other R&D and Knowledge Based,B,Big Five,PDuns,NULL,1,1,1,2,23,7161641
1998,Defense,Other R&D and Knowledge Based,B,Big Five,PID,NULL,1,1,5,5,1748,1150847257
1998,Defense,Other R&D and Knowledge Based,L,Large Vendor,PDuns,NULL,1,1,14,23,113,61626768
1998,Defense,Other R&D and Knowledge Based,L,Large Vendor,PID,NULL,1,1,90,90,6489,2789951902
1998,Defense,Other R&D and Knowledge Based,M,Medium Vendor,PDuns,NULL,0,0,2,2,3,-30913
1998,Defense,Other R&D and Knowledge Based,M,Medium Vendor,PDuns,NULL,0,1,73,73,75,2031973
1998,Defense,Other R&D and Knowledge Based,M,Medium Vendor,PDuns,NULL,1,1,1108,1321,3803,1134161971
1998,Defense,Other R&D and Knowledge Based,M,Medium Vendor,PID,NULL,0,1,1,1,1,28939
1998,Defense,Other R&D and Knowledge Based,M,Medium Vendor,PID,NULL,1,1,126,126,1805,1237402093
1998,Defense,Other R&D and Knowledge Based,N,Sometimes Small Vendor,Duns,NULL,1,1,1,1,1,328173
1998,Defense,Other R&D and Knowledge Based,N,Sometimes Small Vendor,PDuns,NULL,0,1,2,2,3,89542
1998,Defense,Other R&D and Knowledge Based,N,Sometimes Small Vendor,PDuns,NULL,1,1,523,652,5217,1184018973
1998,Defense,Other R&D and Knowledge Based,N,Sometimes Small Vendor,PID,NULL,1,1,211,211,6221,1740531504
