fiscal_year	Customer	SubCustomer	EntitySizeCode	EntitySizeText	EntityCategory	AnyEntityUSplaceOfPerformance	AnyEntityForeignPlaceOfPerformance	IsEntityAbove2016constantOneMillionThreshold	IsEntityAbove1990constantReportingThreshold	IsEntityAbove2016constantReportingThreshold	EntityCount	AllContractorCount	SumOfNumberOfActions	SumOfObligatedAmount
2009	Defense	Army	M	Medium Vendor	PDuns	1	0	0	1	1	1156	1187	4158	148805836.2836
2009	Defense	Army	M	Medium Vendor	PDuns	1	1	0	0	0	235	235	428	166887.6700
2009	Defense	Army	M	Medium Vendor	PDuns	1	1	0	1	1	1186	1204	4885	233878544.8626
2009	Defense	Army	M	Medium Vendor	PDuns	1	1	1	1	1	690	751	13476	3323449810.9461
2009	Defense	Army	M	Medium Vendor	PID	1	0	0	0	1	12	12	25	157845.3004
2009	Defense	Army	M	Medium Vendor	PID	1	1	0	0	1	3	3	53	-77008.5070
2009	Defense	Army	M	Medium Vendor	PID	1	1	1	1	1	53	53	3011	2359420588.3448
2009	Defense	Army	N	Sometimes Small Vendor	Duns	1	1	1	1	1	5	4	50551	5260905702.1111
2009	Defense	Army	N	Sometimes Small Vendor	PDuns	NULL	NULL	0	0	1	3	3	0	0.0000
2009	Defense	Army	N	Sometimes Small Vendor	PDuns	NULL	NULL	1	1	1	3	3	0	0.0000
2009	Defense	Army	N	Sometimes Small Vendor	PDuns	1	0	0	0	0	23	24	47	-34502.2999
2009	Defense	Army	N	Sometimes Small Vendor	PDuns	1	0	0	0	1	1393	1460	4071	26866468.0806
2009	Defense	Army	N	Sometimes Small Vendor	PDuns	1	1	0	0	1	367	374	1641	9783687.6148
2009	Defense	Army	N	Sometimes Small Vendor	PID	1	0	1	1	1	353	353	11680	5934262385.5913
2009	Defense	Army	N	Sometimes Small Vendor	PID	1	1	0	1	1	12	12	354	4690241.8408
2009	Defense	Army	N	Sometimes Small Vendor	PID	1	1	1	1	1	283	283	40346	14307568809.0606
2009	Defense	Army	S	Always Small Vendor	Duns	NULL	NULL	1	1	1	1	1	0	0.0000
2009	Defense	Army	S	Always Small Vendor	Duns	1	0	0	0	1	7	7	10	105223.2415
2009	Defense	Army	S	Always Small Vendor	Duns	1	0	1	1	1	104	104	639	86070907.6130
2009	Defense	Army	S	Always Small Vendor	Duns	1	1	1	1	1	14	14	116	12457354.0254
2009	Defense	Army	S	Always Small Vendor	PDuns	NULL	NULL	0	0	0	87	87	75	10934064.2530
2009	Defense	Army	S	Always Small Vendor	PDuns	NULL	NULL	0	0	1	47	47	10	1212610.6739
2009	Defense	Army	S	Always Small Vendor	PDuns	1	0	0	0	1	12300	12340	24515	209064011.1500
2009	Defense	Army	S	Always Small Vendor	PDuns	1	0	1	1	1	5659	5745	57659	12400755492.2300
2009	Defense	Army	S	Always Small Vendor	PDuns	1	1	1	1	1	300	306	4167	589775746.4114
2009	Defense	Army	S	Always Small Vendor	PID	1	0	0	0	0	1	1	2	2296.8000
2009	Defense	Army	S	Always Small Vendor	PID	1	0	0	1	1	25	25	71	2953204.9000
2009	Defense	Army	U	Unlabeled Vendor	Duns	1	1	1	1	1	1	1	2	0.0000
2009	Defense	DLA	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	18	18	178	10105755.1345
2009	Defense	DLA	J	Large: Big 5 JV	PID	1	0	1	1	1	1	1	3	297026.0000
2009	Defense	DLA	J	Large: Big 5 JV	PID	1	1	1	1	1	1	1	22	2813799.4553
2009	Defense	DLA	L	Large Vendor	PID	1	0	0	1	1	2	2	3	132718.8799
2009	Defense	DLA	L	Large Vendor	PID	1	1	1	1	1	103	103	129051	17331288932.4503
2009	Defense	DLA	M	Medium Vendor	Duns	1	0	1	1	1	3	3	26	2243321.1094
2009	Defense	DLA	M	Medium Vendor	Duns	1	1	0	1	1	1	1	7	37442.0000
2009	Defense	DLA	M	Medium Vendor	PDuns	NULL	NULL	0	0	0	27	27	0	0.0000
2009	Defense	DLA	M	Medium Vendor	PDuns	NULL	NULL	0	1	1	5	5	0	0.0000
2009	Defense	DLA	M	Medium Vendor	PDuns	NULL	NULL	1	1	1	8	9	158	1111583.3492
2009	Defense	DLA	M	Medium Vendor	PDuns	1	0	0	0	0	22	22	38	69414.8304
2009	Defense	DLA	M	Medium Vendor	PDuns	1	0	0	1	1	130	134	2089	49427254.6429
2009	Defense	DLA	M	Medium Vendor	PDuns	1	0	1	1	1	133	152	3170	1024808954.2223
2009	Defense	DLA	M	Medium Vendor	PDuns	1	1	0	0	0	7	7	22	-167976.9219
2009	Defense	DLA	M	Medium Vendor	PDuns	1	1	0	1	1	91	94	1530	29779683.2242
2009	Defense	DLA	M	Medium Vendor	PDuns	1	1	1	1	1	89	92	2127	714097690.0307
2009	Defense	DLA	M	Medium Vendor	PID	1	0	1	1	1	29	29	892	455744926.6425
2009	Defense	DLA	M	Medium Vendor	PID	1	1	0	0	1	1	1	6	50784.0000
2009	Defense	DLA	M	Medium Vendor	PID	1	1	0	1	1	3	3	2752	79719615.7500
2009	Defense	DLA	N	Sometimes Small Vendor	Duns	1	0	1	1	1	1	1	0	0.0000
2009	Defense	DLA	N	Sometimes Small Vendor	Duns	1	1	1	1	1	3	3	73	-896996.6953
2009	Defense	DLA	N	Sometimes Small Vendor	PDuns	NULL	NULL	0	1	1	1	1	0	0.0000
2009	Defense	DLA	N	Sometimes Small Vendor	PDuns	1	0	0	0	0	8	8	17	12454.0000
2009	Defense	DLA	N	Sometimes Small Vendor	PDuns	1	0	0	1	1	1005	1080	51170	745174060.6331
2009	Defense	DLA	N	Sometimes Small Vendor	PDuns	1	0	1	1	1	814	1026	53362	1748076237.6914
2009	Defense	DLA	N	Sometimes Small Vendor	PDuns	1	1	0	0	1	40	40	221	1634809.6015
2009	Defense	DLA	N	Sometimes Small Vendor	PID	1	0	0	0	1	3	3	3	18607.0000
2009	Defense	DLA	N	Sometimes Small Vendor	PID	1	0	1	1	1	115	115	6845	1303368925.5396
2009	Defense	DLA	N	Sometimes Small Vendor	PID	1	1	1	1	1	156	156	13574	1400303764.3169
2009	Defense	DLA	S	Always Small Vendor	Duns	1	0	0	0	0	1	1	1	685.1000
2009	Defense	DLA	S	Always Small Vendor	Duns	1	0	0	1	1	6	6	45	481088.9192
2009	Defense	DLA	S	Always Small Vendor	Duns	1	1	1	1	1	1	1	1	7201.5200
2009	Defense	DLA	S	Always Small Vendor	PDuns	NULL	NULL	0	0	0	86	86	0	0.0000
2009	Defense	DLA	S	Always Small Vendor	PDuns	NULL	NULL	0	1	1	24	24	4	48764.6719
2009	Defense	DLA	S	Always Small Vendor	PDuns	1	0	0	0	1	1953	1960	10344	79262009.4409
2009	Defense	DLA	S	Always Small Vendor	PDuns	1	1	0	0	1	16	16	106	758083.0996
2009	Defense	DLA	S	Always Small Vendor	PID	1	0	0	0	1	2	2	3	3712.0000
2009	Defense	MDA	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	3	3	131	206175278.9210
2009	Defense	MDA	M	Medium Vendor	Duns	1	0	1	1	1	1	1	3	-698382.9688
2009	Defense	MDA	M	Medium Vendor	PDuns	1	0	0	1	1	7	7	22	1029432.9766
2009	Defense	MDA	M	Medium Vendor	PDuns	1	0	1	1	1	10	10	41	5334341.6429
2009	Defense	MDA	M	Medium Vendor	PDuns	1	1	1	1	1	1	1	3	2144197.0000
2009	Defense	MDA	N	Sometimes Small Vendor	PDuns	1	0	0	0	1	1	1	2	6500.1602
2009	Defense	MDA	N	Sometimes Small Vendor	PDuns	1	0	1	1	1	47	47	259	120235695.7233
2009	Defense	MDA	N	Sometimes Small Vendor	PDuns	1	1	0	1	1	5	5	10	261411.1006
2009	Defense	MDA	N	Sometimes Small Vendor	PID	1	1	1	1	1	16	16	152	78123409.1172
2009	Defense	MDA	S	Always Small Vendor	PDuns	1	0	0	0	1	12	12	14	379330.7402
2009	Defense	MDA	S	Always Small Vendor	PDuns	1	0	1	1	1	115	116	292	57915603.6101
2009	Defense	MDA	S	Always Small Vendor	PDuns	1	1	1	1	1	4	4	7	174184.7207
2009	Defense	MDA	S	Always Small Vendor	PID	1	0	0	1	1	3	3	3	99901.0000
2009	Defense	MDA	S	Always Small Vendor	PID	1	0	1	1	1	4	4	52	12370222.4531
2009	Defense	MilitaryHealth	B	Big Five	PID	1	1	1	1	1	1	1	1	0.0000
2009	Defense	MilitaryHealth	M	Medium Vendor	PDuns	1	0	0	0	1	1	1	2	8499.0000
2009	Defense	MilitaryHealth	M	Medium Vendor	PID	1	0	1	1	1	7	7	158	831185039.6755
2009	Defense	Navy	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	32	32	2462	664611451.0144
2009	Defense	Navy	B	Big Five	PID	1	1	1	1	1	5	5	23609	39712802321.0149
2009	Defense	Navy	J	Large: Big 5 JV	PID	1	0	1	1	1	3	3	30	224844489.9922
2009	Defense	Navy	L	Large Vendor	PID	1	0	0	1	1	4	4	8	132402.9326
2009	Defense	Navy	L	Large Vendor	PID	1	0	1	1	1	52	52	2175	2409433082.9053
2009	Defense	Navy	L	Large Vendor	PID	1	1	0	1	1	1	1	3	0.0000
2009	Defense	Navy	L	Large Vendor	PID	1	1	1	1	1	114	114	63237	21247317903.6273
2009	Defense	Navy	M	Medium Vendor	Duns	1	0	0	0	0	1	1	1	1881.0000
2009	Defense	Navy	M	Medium Vendor	Duns	1	0	0	1	1	10	10	18	936442.3094
2009	Defense	Navy	M	Medium Vendor	Duns	1	0	1	1	1	15	15	233	61879287.1836
2009	Defense	Navy	M	Medium Vendor	Duns	1	1	0	0	0	1	1	7	1948.4700
2009	Defense	Navy	M	Medium Vendor	Duns	1	1	0	1	1	8	8	59	837853.3637
2009	Defense	Navy	M	Medium Vendor	PDuns	NULL	NULL	0	0	0	16	16	0	0.0000
2009	Defense	Navy	M	Medium Vendor	PDuns	NULL	NULL	0	1	1	34	34	0	0.0000
2009	Defense	Navy	M	Medium Vendor	PDuns	NULL	NULL	1	1	1	41	42	149	1062849.8530
2009	Defense	Navy	M	Medium Vendor	PDuns	1	0	0	0	0	135	135	210	474891.0899
2009	Defense	Navy	M	Medium Vendor	PDuns	1	0	0	0	1	729	745	1820	22658832.8207
2009	Defense	Navy	M	Medium Vendor	PDuns	1	0	0	1	1	487	509	2787	158608184.8749
2009	Defense	Navy	M	Medium Vendor	PDuns	1	1	1	1	1	415	453	8366	964946901.1957
2009	Defense	Navy	M	Medium Vendor	PID	1	0	0	1	1	23	23	322	3250608.2223
2009	Defense	Navy	M	Medium Vendor	PID	1	0	1	1	1	101	101	5612	2465031574.4112
2009	Defense	Navy	M	Medium Vendor	PID	1	1	0	0	1	3	3	10	66268.2706
2009	Defense	Navy	N	Sometimes Small Vendor	Duns	1	0	1	1	1	1	1	11	-633433.0431
2009	Defense	Navy	N	Sometimes Small Vendor	PDuns	NULL	NULL	0	0	0	1	1	0	0.0000
2009	Defense	Navy	N	Sometimes Small Vendor	PDuns	NULL	NULL	0	0	1	1	1	0	0.0000
2009	Defense	Navy	N	Sometimes Small Vendor	PDuns	NULL	NULL	0	1	1	1	1	0	0.0000
2009	Defense	Navy	N	Sometimes Small Vendor	PDuns	1	0	0	0	1	1021	1072	4117	21692698.0650
2009	Defense	Navy	N	Sometimes Small Vendor	PDuns	1	0	1	1	1	1873	2415	32246	4369373045.6078
2009	Defense	Navy	N	Sometimes Small Vendor	PDuns	1	1	0	0	0	6	6	30	30717.7201
2009	Defense	Navy	N	Sometimes Small Vendor	PDuns	1	1	0	0	1	229	235	751	4864439.9538
2009	Defense	Navy	N	Sometimes Small Vendor	PDuns	1	1	0	1	1	608	712	5379	103067766.4058
2009	Defense	Navy	N	Sometimes Small Vendor	PID	1	0	0	1	1	66	66	811	13107904.5378
2009	Defense	Navy	N	Sometimes Small Vendor	PID	1	0	1	1	1	305	305	13725	3073912126.7311
2009	Defense	Navy	N	Sometimes Small Vendor	PID	1	1	0	1	1	12	12	244	3133545.2006
2009	Defense	Navy	N	Sometimes Small Vendor	PID	1	1	1	1	1	251	251	18808	3719229492.9732
2009	Defense	Navy	S	Always Small Vendor	Duns	NULL	NULL	1	1	1	116	116	0	0.0000
2009	Defense	Navy	S	Always Small Vendor	Duns	1	0	0	0	0	1	1	2	-3979.0500
2009	Defense	Navy	S	Always Small Vendor	Duns	1	0	0	1	1	25	25	47	1904043.5927
2009	Defense	Navy	S	Always Small Vendor	Duns	1	0	1	1	1	54	54	449	55920137.6908
2009	Defense	Navy	S	Always Small Vendor	Duns	1	1	0	1	1	5	5	22	888642.5783
2009	Defense	Navy	S	Always Small Vendor	PDuns	NULL	NULL	0	0	1	14	14	3	99586.6016
2009	Defense	Navy	S	Always Small Vendor	PDuns	NULL	NULL	1	1	1	178	179	583	80691445.8312
2009	Defense	Navy	S	Always Small Vendor	PDuns	1	0	0	0	0	875	876	1853	2433950.6613
2009	Defense	Navy	S	Always Small Vendor	PDuns	1	0	0	1	1	4722	4756	21737	732086000.8670
2009	Defense	Navy	S	Always Small Vendor	PDuns	1	0	1	1	1	3388	3449	36685	6479924800.6115
2009	Defense	Navy	S	Always Small Vendor	PDuns	1	1	0	0	0	13	13	16	14090.1901
2009	Defense	Navy	S	Always Small Vendor	PDuns	1	1	0	1	1	249	250	1033	24230853.0898
2009	Defense	Navy	S	Always Small Vendor	PID	1	0	0	0	0	5	5	6	-2769.4600
2009	Defense	Navy	S	Always Small Vendor	PID	1	0	0	1	1	21	21	113	2341427.3906
2009	Defense	Navy	S	Always Small Vendor	PID	1	0	1	1	1	67	67	962	476736531.3987
2009	Defense	Navy	S	Always Small Vendor	PID	1	1	1	1	1	4	4	98	13052997.0996
2009	Defense	Navy	U	Unlabeled Vendor	Duns	1	1	0	0	1	3	1	8	17306.2202
2009	Defense	Navy	U	Unlabeled Vendor	Duns	1	1	1	1	1	1	1	8	12985961.0000
2009	Defense	Other DoD	B	Big Five	PID	1	1	1	1	1	5	5	5128	1883696511.6563
2009	Defense	Other DoD	J	Large: Big 5 JV	PID	1	1	1	1	1	1	1	3	-5325.0200
2009	Defense	Other DoD	L	Large Vendor	PID	1	0	1	1	1	23	23	1280	1357501530.3862
2009	Defense	Other DoD	L	Large Vendor	PID	1	1	1	1	1	96	96	33316	6172151786.4500
2009	Defense	Other DoD	M	Medium Vendor	Duns	1	0	0	1	1	4	4	4	376491.7852
2009	Defense	Other DoD	M	Medium Vendor	Duns	1	0	1	1	1	6	6	26	6651870.3494
2009	Defense	Other DoD	M	Medium Vendor	Duns	1	1	0	1	1	1	1	1	12337.7998
2009	Defense	Other DoD	M	Medium Vendor	Duns	1	1	1	1	1	3	3	121	1585902.2097
2009	Defense	Other DoD	M	Medium Vendor	PDuns	NULL	NULL	0	0	0	6	6	0	0.0000
2009	Defense	Other DoD	M	Medium Vendor	PDuns	NULL	NULL	0	1	1	4	4	0	0.0000
2009	Defense	Other DoD	M	Medium Vendor	PDuns	NULL	NULL	1	1	1	10	11	10	72936.7893
2009	Defense	Other DoD	M	Medium Vendor	PDuns	1	0	0	0	0	9	9	12	18388.4788
2009	Defense	Other DoD	M	Medium Vendor	PDuns	1	0	0	1	1	109	108	273	19821630.3701
2009	Defense	Other DoD	M	Medium Vendor	PDuns	1	0	1	1	1	165	170	776	226260313.6664
2009	Defense	Other DoD	M	Medium Vendor	PDuns	1	1	0	0	1	79	79	682	1119398.5803
2009	Defense	Other DoD	M	Medium Vendor	PDuns	1	1	1	1	1	113	113	853	136843371.4390
2009	Defense	Other DoD	M	Medium Vendor	PID	1	0	0	0	1	4	4	5	15702.0000
2009	Defense	Other DoD	N	Sometimes Small Vendor	PDuns	NULL	NULL	0	1	1	3	3	0	0.0000
2009	Defense	Other DoD	N	Sometimes Small Vendor	PDuns	NULL	NULL	1	1	1	11	11	0	0.0000
2009	Defense	Other DoD	N	Sometimes Small Vendor	PDuns	1	0	0	0	0	1	1	1	3000.0000
2009	Defense	Other DoD	N	Sometimes Small Vendor	PDuns	1	0	0	1	1	342	352	1243	51581897.4476
2009	Defense	Other DoD	N	Sometimes Small Vendor	PDuns	1	1	0	1	1	193	201	888	13014179.8465
2009	Defense	Other DoD	N	Sometimes Small Vendor	PID	1	0	0	1	1	18	18	57	1512422.4109
2009	Defense	Other DoD	N	Sometimes Small Vendor	PID	1	1	0	1	1	6	6	46	351062.1874
2009	Defense	Other DoD	N	Sometimes Small Vendor	PID	1	1	1	1	1	191	191	8115	1927256008.8443
2009	Defense	Other DoD	S	Always Small Vendor	Duns	1	0	0	1	1	3	3	3	-301306.8906
2009	Defense	Other DoD	S	Always Small Vendor	Duns	1	0	1	1	1	18	18	69	21202778.8137
2009	Defense	Other DoD	S	Always Small Vendor	PDuns	NULL	NULL	0	0	0	2	2	0	0.0000
2009	Defense	Other DoD	S	Always Small Vendor	PDuns	NULL	NULL	0	1	1	3	3	43	801152.3137
2009	Defense	Other DoD	S	Always Small Vendor	PDuns	NULL	NULL	1	1	1	26	26	96	22234463.2414
2009	Defense	Other DoD	S	Always Small Vendor	PDuns	1	0	0	0	0	31	31	71	-434841.0427
2009	Defense	Other DoD	S	Always Small Vendor	PDuns	1	0	0	0	1	624	624	1078	14546915.6205
2009	Defense	Other DoD	S	Always Small Vendor	PDuns	1	0	1	1	1	775	779	3418	736211366.5603
2009	Defense	Other DoD	S	Always Small Vendor	PID	1	0	0	1	1	6	6	18	294606.9590
2010	Defense	Air Force	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	24	24	705	214124205.2671
2010	Defense	Air Force	B	Big Five	PID	1	1	1	1	1	5	5	18477	31621054548.2249
2010	Defense	Air Force	J	Large: Big 5 JV	PID	1	0	1	1	1	2	2	51	148679312.2688
2010	Defense	Air Force	J	Large: Big 5 JV	PID	1	1	1	1	1	1	1	30	60480768.4004
2010	Defense	Air Force	L	Large Vendor	PID	1	0	1	1	1	24	24	974	1099686988.4963
2010	Defense	Air Force	L	Large Vendor	PID	1	1	1	1	1	109	109	27603	14471869174.5248
2010	Defense	Air Force	M	Medium Vendor	Duns	1	0	0	1	1	4	4	4	-10877.0000
2010	Defense	Air Force	M	Medium Vendor	Duns	1	0	1	1	1	13	13	315	143458651.8170
2010	Defense	Air Force	M	Medium Vendor	Duns	1	1	0	1	1	4	4	19	1076354.8047
2010	Defense	Air Force	M	Medium Vendor	Duns	1	1	1	1	1	8	8	73	13373264.4380
2010	Defense	Air Force	M	Medium Vendor	PDuns	NULL	NULL	0	0	1	2	2	0	0.0000
2010	Defense	Air Force	M	Medium Vendor	PDuns	NULL	NULL	1	1	1	18	18	105	30955951.8724
2010	Defense	Air Force	M	Medium Vendor	PDuns	1	0	0	0	1	444	450	922	9099634.5379
2010	Defense	Air Force	M	Medium Vendor	PDuns	1	0	1	1	1	301	318	2065	671849272.0988
2010	Defense	Air Force	M	Medium Vendor	PDuns	1	1	0	0	1	447	449	917	6599092.4024
2010	Defense	Air Force	M	Medium Vendor	PDuns	1	1	1	1	1	283	316	7088	875061636.9285
2010	Defense	Air Force	M	Medium Vendor	PID	1	0	0	1	1	10	10	48	1990012.0028
2010	Defense	Air Force	M	Medium Vendor	PID	1	0	1	1	1	77	77	1493	1512843327.7800
2010	Defense	Air Force	M	Medium Vendor	PID	1	1	0	0	1	1	1	1	5426.6899
2010	Defense	Air Force	N	Sometimes Small Vendor	Duns	1	0	1	1	1	2	2	12	1658580.4990
2010	Defense	Air Force	N	Sometimes Small Vendor	Duns	1	1	1	1	1	3	3	36922	382800051.9428
2010	Defense	Air Force	N	Sometimes Small Vendor	PDuns	NULL	NULL	0	0	0	1	1	0	0.0000
2010	Defense	Air Force	N	Sometimes Small Vendor	PDuns	NULL	NULL	0	1	1	1	1	0	0.0000
2010	Defense	Air Force	N	Sometimes Small Vendor	PDuns	NULL	NULL	1	1	1	2	3	4	755318.3198
2010	Defense	Air Force	N	Sometimes Small Vendor	PDuns	1	0	0	0	0	7	7	16	2842.2998
2010	Defense	Air Force	N	Sometimes Small Vendor	PDuns	1	0	0	1	1	1005	1051	3416	90708795.9198
2010	Defense	Air Force	N	Sometimes Small Vendor	PDuns	1	0	1	1	1	1303	1539	13255	2017428850.0754
2010	Defense	Air Force	N	Sometimes Small Vendor	PDuns	1	1	0	0	0	1	1	3	-10408.5000
2010	Defense	Air Force	N	Sometimes Small Vendor	PDuns	1	1	0	1	1	391	421	1832	49424449.6623
2010	Defense	Air Force	N	Sometimes Small Vendor	PDuns	1	1	1	1	1	860	1392	12914	1511562262.7092
2010	Defense	Air Force	N	Sometimes Small Vendor	PID	1	0	1	1	1	228	228	4853	1233891355.0715
2010	Defense	Air Force	N	Sometimes Small Vendor	PID	1	1	0	1	1	13	13	75	1539269.4307
2010	Defense	Air Force	N	Sometimes Small Vendor	PID	1	1	1	1	1	207	207	14910	4977276537.5957
2010	Defense	Air Force	S	Always Small Vendor	Duns	NULL	NULL	1	1	1	1	1	0	0.0000
2010	Defense	Air Force	S	Always Small Vendor	Duns	1	0	0	1	1	15	15	36	1298409.8462
2010	Defense	Air Force	S	Always Small Vendor	Duns	1	0	1	1	1	32	32	148	27876830.8281
2010	Defense	Air Force	S	Always Small Vendor	Duns	1	1	0	1	1	4	4	15	430375.1884
2010	Defense	Air Force	S	Always Small Vendor	Duns	1	1	1	1	1	8	8	32	1104037.5730
2010	Defense	Air Force	S	Always Small Vendor	PDuns	NULL	NULL	0	0	0	44	44	0	0.0000
2010	Defense	Air Force	S	Always Small Vendor	PDuns	NULL	NULL	0	1	1	94	94	0	0.0000
2010	Defense	Air Force	S	Always Small Vendor	PDuns	NULL	NULL	1	1	1	102	103	510	86454434.7697
2010	Defense	Air Force	S	Always Small Vendor	PDuns	1	0	0	0	0	258	258	444	256656.8013
2010	Defense	Air Force	S	Always Small Vendor	PDuns	1	0	0	0	1	3037	3041	5442	78996233.3478
2010	Defense	Air Force	S	Always Small Vendor	PDuns	1	0	0	1	1	3369	3380	9219	433247147.7186
2010	Defense	Air Force	S	Always Small Vendor	PDuns	1	0	1	1	1	2588	2629	24463	3642220270.6957
2010	Defense	Air Force	S	Always Small Vendor	PDuns	1	1	0	0	0	2	2	2	-23774.0000
2010	Defense	Air Force	S	Always Small Vendor	PDuns	1	1	0	0	1	95	95	141	1418132.8382
2010	Defense	Air Force	S	Always Small Vendor	PDuns	1	1	1	1	1	154	154	1944	192597920.7200
2010	Defense	Air Force	S	Always Small Vendor	PID	NULL	NULL	0	1	1	1	1	0	0.0000
2010	Defense	Air Force	S	Always Small Vendor	PID	1	0	0	1	1	16	16	36	1802527.4682
2010	Defense	Air Force	S	Always Small Vendor	PID	1	0	1	1	1	52	52	689	250303057.5462
2010	Defense	Air Force	S	Always Small Vendor	PID	1	1	1	1	1	3	3	54	28730687.5042
2010	Defense	Army	L	Large Vendor	PID	1	0	0	1	1	6	6	12	104217.2391
2010	Defense	Army	L	Large Vendor	PID	1	1	0	0	1	1	1	1	0.0000
2010	Defense	Army	L	Large Vendor	PID	1	1	0	1	1	2	2	13	-10848.2598
2010	Defense	Army	M	Medium Vendor	Duns	NULL	NULL	0	0	0	1	1	0	0.0000
2010	Defense	Army	M	Medium Vendor	Duns	NULL	NULL	0	1	1	1	1	0	0.0000
2010	Defense	Army	M	Medium Vendor	Duns	NULL	NULL	1	1	1	2	2	0	0.0000
2010	Defense	Army	M	Medium Vendor	Duns	1	0	0	0	0	3	3	3	2100.8301
2010	Defense	Army	M	Medium Vendor	Duns	1	0	0	1	1	20	20	38	1301587.8917
2010	Defense	Army	M	Medium Vendor	Duns	1	0	1	1	1	54	54	322	99548370.2057
2010	Defense	Army	M	Medium Vendor	Duns	1	1	0	1	1	7	7	18	795618.4629
2010	Defense	Army	M	Medium Vendor	Duns	1	1	1	1	1	12	12	248	11348178.7206
2010	Defense	Army	M	Medium Vendor	PDuns	NULL	NULL	0	1	1	68	68	17	938007.7606
2010	Defense	Army	M	Medium Vendor	PDuns	NULL	NULL	1	1	1	77	79	319	203776858.8449
2010	Defense	Army	M	Medium Vendor	PDuns	1	0	0	0	1	1544	1575	3187	68686716.7106
2010	Defense	Army	M	Medium Vendor	PDuns	1	1	0	0	1	976	981	2261	16348068.2406
2010	Defense	Army	M	Medium Vendor	PID	1	0	0	0	0	1	1	1	-1350.0000
2010	Defense	Army	M	Medium Vendor	PID	1	0	0	1	1	28	28	84	4284451.5149
2010	Defense	Army	M	Medium Vendor	PID	1	1	0	0	1	3	3	3	77289.0098
2010	Defense	Army	M	Medium Vendor	PID	1	1	1	1	1	62	62	2570	3468313018.1043
2010	Defense	Army	N	Sometimes Small Vendor	PDuns	NULL	NULL	0	0	1	2	2	0	0.0000
2010	Defense	Army	N	Sometimes Small Vendor	PDuns	1	0	0	1	1	2196	2461	12483	252876087.8520
2010	Defense	Army	N	Sometimes Small Vendor	PDuns	1	0	1	1	1	2456	3251	37105	6536529425.7717
2010	Defense	Army	N	Sometimes Small Vendor	PDuns	1	1	0	0	0	9	9	25	24088.7800
2010	Defense	Army	N	Sometimes Small Vendor	PDuns	1	1	0	1	1	723	826	7727	159181626.2719
2010	Defense	Army	N	Sometimes Small Vendor	PDuns	1	1	1	1	1	1241	2581	37797	5420590505.2408
2010	Defense	Army	N	Sometimes Small Vendor	PID	1	0	0	1	1	58	58	337	7135055.5362
2010	Defense	Army	N	Sometimes Small Vendor	PID	1	1	0	1	1	18	18	313	6904135.6457
2010	Defense	Army	S	Always Small Vendor	Duns	1	0	0	0	1	7	7	9	39786.3101
2010	Defense	Army	S	Always Small Vendor	Duns	1	0	1	1	1	95	95	431	110608379.3065
2010	Defense	Army	S	Always Small Vendor	Duns	1	1	1	1	1	17	17	116	65260195.7907
2010	Defense	Army	S	Always Small Vendor	PDuns	NULL	NULL	0	0	0	200	201	199	70455540.6266
2010	Defense	Army	S	Always Small Vendor	PDuns	NULL	NULL	0	1	1	211	211	53	309467.0599
2010	Defense	Army	S	Always Small Vendor	PDuns	1	0	0	0	0	1124	1125	2040	5462388.1147
2010	Defense	Army	S	Always Small Vendor	PDuns	1	0	0	0	1	11254	11282	25027	245818465.5415
2010	Defense	Army	S	Always Small Vendor	PDuns	1	0	1	1	1	5932	6027	60693	13202599214.6089
2010	Defense	Army	S	Always Small Vendor	PDuns	1	1	0	0	1	184	184	478	4535551.2222
2010	Defense	Army	S	Always Small Vendor	PID	1	0	0	0	0	3	3	3	-3488.1799
2010	Defense	Army	S	Always Small Vendor	PID	1	0	0	0	1	8	8	16	63219.8100
2010	Defense	Army	S	Always Small Vendor	PID	1	0	0	1	1	34	34	139	5684444.5975
2010	Defense	Army	U	Unlabeled Vendor	Duns	1	1	0	0	1	1	1	2	-13428.5996
2010	Defense	Army	U	Unlabeled Vendor	Duns	1	1	1	1	1	1	1	4	10540964.4218
2010	Defense	DLA	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	16	16	350	82091928.0250
2010	Defense	DLA	J	Large: Big 5 JV	PID	1	1	1	1	1	1	1	323	63172388.3371
2010	Defense	DLA	L	Large Vendor	Duns	1	1	1	1	1	1	1	3	0.0000
2010	Defense	DLA	L	Large Vendor	PID	1	0	0	1	1	1	1	1	-1017.9700
2010	Defense	DLA	M	Medium Vendor	Duns	NULL	NULL	0	1	1	1	1	0	0.0000
2010	Defense	DLA	M	Medium Vendor	Duns	1	0	0	1	1	2	2	2	30325.4609
2010	Defense	DLA	M	Medium Vendor	Duns	1	0	1	1	1	6	6	38	9236893.5080
2010	Defense	DLA	M	Medium Vendor	PDuns	NULL	NULL	0	0	0	4	4	0	0.0000
2010	Defense	DLA	M	Medium Vendor	PDuns	NULL	NULL	0	1	1	30	33	0	0.0000
2010	Defense	DLA	M	Medium Vendor	PDuns	NULL	NULL	1	1	1	15	15	1	378769.2188
