CSIScontractID,SubawardReportYear,Query_Run_Date,Customer,SubCustomer,PrimePlaceIsForeign,PrimePlaceCountryText,SubPlaceIsForeign,SubPlaceCountryText,SubVendorIsForeign,SubVendorCountryText,SubDUNSIsForeign,SubDUNSCountryText,SubParentIsForeign,SubParentCountryText,IsPrimePlaceCanada,IsSubPlaceCanada,IsSubVendorCanadian,IsCCCsubVendor,PrimeAwardeeParentDuns,SubawardeeDunsnumber,SubawardeeParentDuns,SubawardeeStreet,StandardizedTopSubContractor,SubSupplier,SubSupplier_id,ParentID,isforeign,parentheadquarterscountrycode,SubawardeeName,PrimeAwardAmount,SubawardAmount,SubParentIDsupplier,CanadaSector,MaxOfIsPlaceCanada,MaxOfIsOriginCanada,MaxOfIsVendorCanadian,MaxOfIsCCCvendor,ParentIDsupplier
26367455,2013,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001381284,209325588,200269330,3101 HAMMONDS PLAINS ROAD,IMP GROUP,NULL,NULL,NULL,NULL,NULL,I M P GROUP LIMITED,42771388.0000,53342.5195,IMP GROUP,Land,0,0,0,NULL,GENERAL DYNAMICS
1405243,2013,2016-09-26 06:50:16.527,Defense,Air Force,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,967356127,207389032,207389032,1111 Rue Saint-Charles O Bureau 658,NULL,NULL,NULL,NULL,NULL,NULL,HÃƒÂ©roux-Devtek Inc,12496715.0000,544585.0000,HÃƒÂ©roux-Devtek Inc,Air,0,0,0,NULL,NORTHROP GRUMMAN
1405243,2013,2016-09-26 06:50:16.527,Defense,Air Force,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,967356127,207389032,207389032,1111 Rue Saint-Charles O Bureau 658,NULL,NULL,NULL,NULL,NULL,NULL,HÃƒÂ©roux-Devtek Inc,12496715.0000,544585.0000,HÃƒÂ©roux-Devtek Inc,Air,0,0,0,NULL,NORTHROP GRUMMAN
1405243,2013,2016-09-26 06:50:16.527,Defense,Air Force,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,967356127,207389032,207389032,1111 Rue Saint-Charles O Bureau 658,NULL,NULL,NULL,NULL,NULL,NULL,HÃƒÂ©roux-Devtek Inc,12496715.0000,544585.0000,HÃƒÂ©roux-Devtek Inc,Air,0,0,0,NULL,NORTHROP GRUMMAN
1405243,2013,2016-09-26 06:50:16.527,Defense,Air Force,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,967356127,207389032,207389032,1111 Rue Saint-Charles O Bureau 658,NULL,NULL,NULL,NULL,NULL,NULL,HÃƒÂ©roux-Devtek Inc,12496715.0000,544585.0000,HÃƒÂ©roux-Devtek Inc,Air,0,0,0,NULL,NORTHROP GRUMMAN
1405243,2013,2016-09-26 06:50:16.527,Defense,Air Force,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,967356127,207389032,207389032,1111 Rue Saint-Charles O Bureau 658,NULL,NULL,NULL,NULL,NULL,NULL,HÃƒÂ©roux-Devtek Inc,12496715.0000,544585.0000,HÃƒÂ©roux-Devtek Inc,Air,0,0,0,NULL,NORTHROP GRUMMAN
2362397,2013,2016-09-26 06:50:16.527,Defense,Other DoD,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001339159,205556660,241015486,1200 MONTREAL RD,NULL,NULL,NULL,NULL,NULL,NULL,NATIONAL RESEARCH COUNCIL CANADA,59154152.0000,50000.0000,NATIONAL RESEARCH COUNCIL CANADA,Other R&D and Knowledge Based,0,0,0,NULL,RAYTHEON
2362397,2014,2016-09-26 06:50:16.527,Defense,Other DoD,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001339159,205556660,241015486,1200 MONTREAL RD,NULL,NULL,NULL,NULL,NULL,NULL,NATIONAL RESEARCH COUNCIL CANADA,59154152.0000,225000.0000,NATIONAL RESEARCH COUNCIL CANADA,Other R&D and Knowledge Based,0,0,0,NULL,RAYTHEON
2295346,2011,2016-09-26 06:50:16.527,HHS,HHS,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,041418799,207510322,207510322,1200 MAIN ST W,NULL,NULL,NULL,NULL,NULL,NULL,HAMILTON HEALTH SCIENCES CORPORATION,36180040.0000,1607607.0000,HAMILTON HEALTH SCIENCES CORPORATION,Other R&D and Knowledge Based,0,0,0,NULL,NULL
2295346,2014,2016-09-26 06:50:16.527,HHS,HHS,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,041418799,207510322,207510322,1200 MAIN ST W,NULL,NULL,NULL,NULL,NULL,NULL,HAMILTON HEALTH SCIENCES CORPORATION,36180040.0000,3672929.0000,HAMILTON HEALTH SCIENCES CORPORATION,Other R&D and Knowledge Based,0,0,0,NULL,NULL
2295346,2015,2016-09-26 06:50:16.527,HHS,HHS,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,041418799,207510322,207510322,1200 MAIN ST W,NULL,NULL,NULL,NULL,NULL,NULL,HAMILTON HEALTH SCIENCES CORPORATION,36180040.0000,4005256.0000,HAMILTON HEALTH SCIENCES CORPORATION,Other R&D and Knowledge Based,0,0,0,NULL,NULL
2295346,2015,2016-09-26 06:50:16.527,HHS,HHS,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,041418799,207510322,207510322,1200 MAIN ST W,NULL,NULL,NULL,NULL,NULL,NULL,HAMILTON HEALTH SCIENCES CORPORATION,0.0000,4005256.0000,HAMILTON HEALTH SCIENCES CORPORATION,Other R&D and Knowledge Based,0,0,0,NULL,NULL
60567555,2015,2016-09-26 06:50:16.527,Defense,Air Force,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,094373495,205596419,205596419,91 Watts Ave,NULL,NULL,NULL,NULL,NULL,NULL,3 Points Aviation Corp,0.0000,91000.0000,3 Points Aviation Corp,Other Services,0,0,0,NULL,SIERRA NEVADA
61088213,2015,2016-09-26 06:50:16.527,Defense,DLA,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,1,009256819,200320695,275374015,574 MONARCH AVE,MESSIER DOWTY,NULL,NULL,NULL,NULL,NULL,MESSIER-DOWTY INC,0.0000,1028108.0000,MESSIER DOWTY,Air,0,0,0,NULL,BOEING
61088213,2015,2016-09-26 06:50:16.527,Defense,DLA,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,1,009256819,200320695,275374015,574 MONARCH AVE,MESSIER DOWTY,NULL,NULL,NULL,NULL,NULL,MESSIER-DOWTY INC,0.0000,1028108.0000,MESSIER DOWTY,Air,0,0,0,NULL,BOEING
26301313,2013,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,0,United States,0,1,1,1,001381284,201756876,001381284,1991 OXFORD ST E BLDG 15,GENERAL DYNAMICS LAND SYSTEMS CANADA,NULL,NULL,GENERAL DYNAMICS,NULL,NULL,GENERAL DYNAMICS LAND SYSTEMS - CANADA CORPORATION,26040416.0000,739202.0000,GENERAL DYNAMICS,Land,0,0,0,NULL,GENERAL DYNAMICS
28246920,2014,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,0,United States,0,1,1,1,001381284,201756876,001381284,1991 OXFORD ST E BLDG 15,GENERAL DYNAMICS LAND SYSTEMS CANADA,NULL,NULL,GENERAL DYNAMICS,NULL,NULL,GENERAL DYNAMICS LAND SYSTEMS - CANADA CORPORATION,26435408.0000,632815.0000,GENERAL DYNAMICS,Land,0,0,0,NULL,GENERAL DYNAMICS
26301313,2014,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,0,United States,0,1,1,1,001381284,201756876,001381284,1991 OXFORD ST E BLDG 15,GENERAL DYNAMICS LAND SYSTEMS CANADA,NULL,NULL,GENERAL DYNAMICS,NULL,NULL,GENERAL DYNAMICS LAND SYSTEMS - CANADA CORPORATION,26040416.0000,889202.0000,GENERAL DYNAMICS,Land,0,0,0,NULL,GENERAL DYNAMICS
2295346,2014,2016-09-26 06:50:16.527,HHS,HHS,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,041418799,207510322,207510322,1200 MAIN ST W,NULL,NULL,NULL,NULL,NULL,NULL,HAMILTON HEALTH SCIENCES CORPORATION,36180040.0000,3672929.0000,HAMILTON HEALTH SCIENCES CORPORATION,Other R&D and Knowledge Based,0,0,0,NULL,NULL
2295346,2011,2016-09-26 06:50:16.527,HHS,HHS,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,041418799,207510322,207510322,1200 MAIN ST W,NULL,NULL,NULL,NULL,NULL,NULL,HAMILTON HEALTH SCIENCES CORPORATION,36180040.0000,1613232.0000,HAMILTON HEALTH SCIENCES CORPORATION,Other R&D and Knowledge Based,0,0,0,NULL,NULL
2362397,2014,2016-09-26 06:50:16.527,Defense,Other DoD,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001339159,205556660,241015486,1200 MONTREAL RD,NULL,NULL,NULL,NULL,NULL,NULL,NATIONAL RESEARCH COUNCIL CANADA,59154152.0000,25000.0000,NATIONAL RESEARCH COUNCIL CANADA,Other R&D and Knowledge Based,0,0,0,NULL,RAYTHEON
2961773,2013,2016-09-26 06:50:16.527,Defense,Navy,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,217304393,241041862,002013522,333 PALLADIUM DR,DY 4 SYSTEMS,NULL,NULL,NULL,NULL,NULL,DY 4 SYSTEMS INC,13480910.0000,606849.0000,DY 4 SYSTEMS,C4ISR,0,0,0,NULL,NULL
26301301,2013,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001381284,204221774,,1930 CH BELLERIVE,NULL,NULL,NULL,NULL,NULL,NULL,TERMINAL & CABLE TC INC,104124784.0000,46778.3789,TERMINAL & CABLE TC INC,Land,0,0,0,NULL,GENERAL DYNAMICS
26301301,2014,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001381284,204221774,,1930 CH BELLERIVE,NULL,NULL,NULL,NULL,NULL,NULL,TERMINAL & CABLE TC INC,104124784.0000,40581.3008,TERMINAL & CABLE TC INC,Land,0,0,0,NULL,GENERAL DYNAMICS
60410789,2015,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,,098665748,,3113 GRIER NURSERY RD,NULL,NULL,NULL,NULL,NULL,NULL,JAMES C WILSON EXCAVATING INC,0.0000,53700.0000,JAMES C WILSON EXCAVATING INC,"Other Facilities, Construction, Manufacturing and Testing",0,0,0,NULL,WYCLIFFE ENTERPRISES
60421528,2015,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001381284,204221774,,1930 CH BELLERIVE,NULL,NULL,NULL,NULL,NULL,NULL,TERMINAL & CABLE TC INC,0.0000,90300.2422,TERMINAL & CABLE TC INC,NULL,0,0,0,NULL,GENERAL DYNAMICS
60421528,2015,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001381284,204221774,,1930 CH BELLERIVE,NULL,NULL,NULL,NULL,NULL,NULL,TERMINAL & CABLE TC INC,0.0000,90300.2422,TERMINAL & CABLE TC INC,NULL,0,0,0,NULL,GENERAL DYNAMICS
60421528,2016,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001381284,204221774,,1930 CH BELLERIVE,NULL,NULL,NULL,NULL,NULL,NULL,TERMINAL & CABLE TC INC,0.0000,69153.7031,TERMINAL & CABLE TC INC,NULL,0,0,0,NULL,GENERAL DYNAMICS
60421528,2016,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001381284,204221774,,1930 CH BELLERIVE,NULL,NULL,NULL,NULL,NULL,NULL,TERMINAL & CABLE TC INC,0.0000,334027.4063,TERMINAL & CABLE TC INC,NULL,0,0,0,NULL,GENERAL DYNAMICS
60421528,2016,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001381284,204221774,,1930 CH BELLERIVE,NULL,NULL,NULL,NULL,NULL,NULL,TERMINAL & CABLE TC INC,0.0000,69153.7031,TERMINAL & CABLE TC INC,NULL,0,0,0,NULL,GENERAL DYNAMICS
26301301,2014,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001381284,204221774,,1930 CH BELLERIVE,NULL,NULL,NULL,NULL,NULL,NULL,TERMINAL & CABLE TC INC,104124784.0000,86170.7031,TERMINAL & CABLE TC INC,Land,0,0,0,NULL,GENERAL DYNAMICS
26301301,2014,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001381284,204221774,,1930 CH BELLERIVE,NULL,NULL,NULL,NULL,NULL,NULL,TERMINAL & CABLE TC INC,104124784.0000,42840.0000,TERMINAL & CABLE TC INC,Land,0,0,0,NULL,GENERAL DYNAMICS
26301301,2014,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001381284,204221774,,1930 CH BELLERIVE,NULL,NULL,NULL,NULL,NULL,NULL,TERMINAL & CABLE TC INC,104124784.0000,25440.5996,TERMINAL & CABLE TC INC,Land,0,0,0,NULL,GENERAL DYNAMICS
26301301,2014,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,1,001381284,205505639,205505639,8130 FIFTH LINE,PATLON AIRCRAFT & INDUSTRIES,NULL,NULL,NULL,NULL,NULL,PATLON AIRCRAFT & INDUSTRIES LIMITED,104124784.0000,43565.6016,PATLON AIRCRAFT & INDUSTRIES,Land,0,0,0,NULL,GENERAL DYNAMICS
26301301,2014,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,1,001381284,205505639,205505639,8130 FIFTH LINE,PATLON AIRCRAFT & INDUSTRIES,NULL,NULL,NULL,NULL,NULL,PATLON AIRCRAFT & INDUSTRIES LIMITED,104124784.0000,31008.5996,PATLON AIRCRAFT & INDUSTRIES,Land,0,0,0,NULL,GENERAL DYNAMICS
26301301,2014,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001381284,205614436,244961645,2 RAMM AVE,NULL,NULL,NULL,NULL,NULL,NULL,1343080 ALBERTA LTD,104124784.0000,125343.8984,1343080 ALBERTA LTD,Land,0,0,0,NULL,GENERAL DYNAMICS
28264540,2014,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001381284,204221774,,1930 CH BELLERIVE,NULL,NULL,NULL,NULL,NULL,NULL,TERMINAL & CABLE TC INC,64702688.0000,25626.0000,TERMINAL & CABLE TC INC,Land,0,0,0,NULL,GENERAL DYNAMICS
26301309,2014,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,1,001381284,205505639,205505639,8130 FIFTH LINE,PATLON AIRCRAFT & INDUSTRIES,NULL,NULL,NULL,NULL,NULL,PATLON AIRCRAFT & INDUSTRIES LIMITED,3385787.0000,38386.5000,PATLON AIRCRAFT & INDUSTRIES,Land,0,0,0,NULL,GENERAL DYNAMICS
26301309,2014,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,1,001381284,205505639,205505639,8130 FIFTH LINE,PATLON AIRCRAFT & INDUSTRIES,NULL,NULL,NULL,NULL,NULL,PATLON AIRCRAFT & INDUSTRIES LIMITED,3385787.0000,84843.6328,PATLON AIRCRAFT & INDUSTRIES,Land,0,0,0,NULL,GENERAL DYNAMICS
26301309,2013,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001381284,204221774,,1930 CH BELLERIVE,NULL,NULL,NULL,NULL,NULL,NULL,TERMINAL & CABLE TC INC,3385787.0000,59014.5586,TERMINAL & CABLE TC INC,Land,0,0,0,NULL,GENERAL DYNAMICS
26301309,2013,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001381284,204221774,,1930 CH BELLERIVE,NULL,NULL,NULL,NULL,NULL,NULL,TERMINAL & CABLE TC INC,3385787.0000,27920.7500,TERMINAL & CABLE TC INC,Land,0,0,0,NULL,GENERAL DYNAMICS
26301309,2013,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001381284,204221774,,1930 CH BELLERIVE,NULL,NULL,NULL,NULL,NULL,NULL,TERMINAL & CABLE TC INC,3385787.0000,39487.8008,TERMINAL & CABLE TC INC,Land,0,0,0,NULL,GENERAL DYNAMICS
26301309,2013,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,1,001381284,205505639,205505639,8130 FIFTH LINE,PATLON AIRCRAFT & INDUSTRIES,NULL,NULL,NULL,NULL,NULL,PATLON AIRCRAFT & INDUSTRIES LIMITED,3385787.0000,232577.1406,PATLON AIRCRAFT & INDUSTRIES,Land,0,0,0,NULL,GENERAL DYNAMICS
26301309,2013,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,1,001381284,205505639,205505639,8130 FIFTH LINE,PATLON AIRCRAFT & INDUSTRIES,NULL,NULL,NULL,NULL,NULL,PATLON AIRCRAFT & INDUSTRIES LIMITED,3385787.0000,76824.4609,PATLON AIRCRAFT & INDUSTRIES,Land,0,0,0,NULL,GENERAL DYNAMICS
26301309,2015,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,1,001381284,205505639,205505639,8130 FIFTH LINE,PATLON AIRCRAFT & INDUSTRIES,NULL,NULL,NULL,NULL,NULL,PATLON AIRCRAFT & INDUSTRIES LIMITED,0.0000,40230808.0000,PATLON AIRCRAFT & INDUSTRIES,Land,0,0,0,NULL,GENERAL DYNAMICS
26301309,2015,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,1,001381284,205505639,205505639,8130 FIFTH LINE,PATLON AIRCRAFT & INDUSTRIES,NULL,NULL,NULL,NULL,NULL,PATLON AIRCRAFT & INDUSTRIES LIMITED,0.0000,40231804.0000,PATLON AIRCRAFT & INDUSTRIES,Land,0,0,0,NULL,GENERAL DYNAMICS
26301309,2014,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001381284,205614436,244961645,2 RAMM AVE,NULL,NULL,NULL,NULL,NULL,NULL,1343080 ALBERTA LTD,3385787.0000,238898.5156,1343080 ALBERTA LTD,Land,0,0,0,NULL,GENERAL DYNAMICS
26301309,2014,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001381284,205614436,244961645,2 RAMM AVE,NULL,NULL,NULL,NULL,NULL,NULL,1343080 ALBERTA LTD,3385787.0000,272981.8125,1343080 ALBERTA LTD,Land,0,0,0,NULL,GENERAL DYNAMICS
26301309,2015,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001381284,205614436,244961645,2 RAMM AVE,NULL,NULL,NULL,NULL,NULL,NULL,1343080 ALBERTA LTD,0.0000,74802.0000,1343080 ALBERTA LTD,Land,0,0,0,NULL,GENERAL DYNAMICS
26301309,2016,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001381284,242151116,,1020 Elias St,NULL,NULL,NULL,NULL,NULL,NULL,Forest City Models And Patterns Limited,0.0000,123862.0625,Forest City Models And Patterns Limited,Land,0,0,0,NULL,GENERAL DYNAMICS
26301309,2016,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001381284,242151116,,1020 Elias St,NULL,NULL,NULL,NULL,NULL,NULL,Forest City Models And Patterns Limited,0.0000,123862.0625,Forest City Models And Patterns Limited,Land,0,0,0,NULL,GENERAL DYNAMICS
26301309,2014,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,1,001381284,205505639,205505639,8130 FIFTH LINE,PATLON AIRCRAFT & INDUSTRIES,NULL,NULL,NULL,NULL,NULL,PATLON AIRCRAFT & INDUSTRIES LIMITED,3385787.0000,232577.1406,PATLON AIRCRAFT & INDUSTRIES,Land,0,0,0,NULL,GENERAL DYNAMICS
26301309,2014,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,1,001381284,205505639,205505639,8130 FIFTH LINE,PATLON AIRCRAFT & INDUSTRIES,NULL,NULL,NULL,NULL,NULL,PATLON AIRCRAFT & INDUSTRIES LIMITED,3385787.0000,76824.4609,PATLON AIRCRAFT & INDUSTRIES,Land,0,0,0,NULL,GENERAL DYNAMICS
26301309,2016,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,1,001381284,205505639,205505639,8130 FIFTH LINE,NULL,NULL,NULL,NULL,NULL,NULL,PATLON AIRCRAFT & INDUSTRIES LIMITED,0.0000,65779.5234,PATLON AIRCRAFT & INDUSTRIES LIMITED,Land,0,0,0,NULL,GENERAL DYNAMICS
7989677,2013,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001344142,209325588,200269330,3101 HAMMONDS PLAINS ROAD,IMP GROUP,NULL,NULL,NULL,NULL,NULL,I M P GROUP LIMITED,7217694208.0000,83700.0000,IMP GROUP,Air,0,0,0,NULL,UNITED TECH
7989677,2013,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001344142,209325588,200269330,3101 HAMMONDS PLAINS ROAD,IMP GROUP,NULL,NULL,NULL,NULL,NULL,I M P GROUP LIMITED,7217694208.0000,298796.8438,IMP GROUP,Air,0,0,0,NULL,UNITED TECH
7989677,2013,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001344142,209325588,200269330,3101 HAMMONDS PLAINS ROAD,IMP GROUP,NULL,NULL,NULL,NULL,NULL,I M P GROUP LIMITED,7217694208.0000,83700.0000,IMP GROUP,Air,0,0,0,NULL,UNITED TECH
25250596,2013,2016-09-26 06:50:16.527,Defense,Navy,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,009581091,240662007,354716029,1120 68 AVE NE,NOVATEL,NULL,NULL,NULL,NULL,NULL,NOVATEL INC,83383232.0000,110552.8984,NOVATEL,Air,0,0,0,NULL,NULL
25555149,2013,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001338979,201800711,201800711,55 GARNET ST,NULL,NULL,NULL,NULL,NULL,NULL,ST. CLAIR TECHNOLOGIES INC,113431280.0000,58295.0000,ST. CLAIR TECHNOLOGIES INC,Land,0,0,0,NULL,TEXTRON
2965207,2016,2016-09-26 06:50:16.527,Defense,Navy,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001338979,243219859,,959 Redonda St,NULL,NULL,NULL,NULL,NULL,NULL,Tuff Built Products Inc,0.0000,31365.0000,Tuff Built Products Inc,Sea,0,0,0,NULL,TEXTRON
7989677,2013,2016-09-26 06:50:16.527,Defense,Army,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,001344142,209325588,200269330,3101 HAMMONDS PLAINS ROAD,IMP GROUP,NULL,NULL,NULL,NULL,NULL,I M P GROUP LIMITED,7217694208.0000,283070.6875,IMP GROUP,Air,0,0,0,NULL,UNITED TECH
25325840,2013,2016-09-26 06:50:16.527,Defense,DLA,1,Canada,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,001381284,204221774,,1930 CH BELLERIVE,NULL,NULL,NULL,NULL,NULL,NULL,TERMINAL & CABLE TC INC,45475.2188,32203.3203,TERMINAL & CABLE TC INC,Air,1,1,1,1,GENERAL DYNAMICS
4481284,2013,2016-09-26 06:50:16.527,Defense,DLA,1,Canada,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,001381284,204221774,,1930 CH BELLERIVE,NULL,NULL,NULL,NULL,NULL,NULL,TERMINAL & CABLE TC INC,48899.0000,37096.5000,TERMINAL & CABLE TC INC,Air,1,1,1,1,GENERAL DYNAMICS
10092985,2013,2016-09-26 06:50:16.527,Defense,Air Force,0,United States,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,1,094373495,205145431,,400 SPINNAKER WAY,UNIQUE BROADBAND SYSTEMS,NULL,NULL,NULL,NULL,NULL,UNIQUE BROADBAND SYSTEMS LTD,44720264.0000,26050.0000,UNIQUE BROADBAND SYSTEMS,Air,0,0,0,NULL,SIERRA NEVADA
62583351,2015,2016-09-26 06:50:16.527,Defense,DLA,1,Canada,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,001381284,204242648,249887167,8180 Ch De La CÃƒÂ´te-de-Liesse,NULL,NULL,NULL,NULL,NULL,NULL,IEC Holden Inc,0.0000,34337.1602,IEC Holden Inc,Land,1,1,1,1,GENERAL DYNAMICS
4825996,2013,2016-09-26 06:50:16.527,Defense,DLA,1,Canada,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,001381284,205614436,244961645,2 RAMM AVE,NULL,NULL,NULL,NULL,NULL,NULL,1343080 ALBERTA LTD,40396.0000,30813.0000,1343080 ALBERTA LTD,Land,1,1,1,1,GENERAL DYNAMICS
4850828,2013,2016-09-26 06:50:16.527,Defense,DLA,1,Canada,1,Canada,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,001381284,205614436,244961645,2 RAMM AVE,NULL,NULL,NULL,NULL,NULL,NULL,1343080 ALBERTA LTD,49813.0000,39339.0586,1343080 ALBERTA LTD,Land,1,1,1,1,GENERAL DYNAMICS
