fiscal_year	Customer	EntitySizeCode	EntitySizeText	EntityCategory	AnyEntityUSplaceOfPerformance	IsEntityAbove1990constantReportingThreshold	IsEntityAbove2016constantReportingThreshold	EntityCount	AllContractorCount	SumOfNumberOfActions	SumOfObligatedAmount
2001	Defense	S	Always Small Vendor	Duns	0	1	1	22	22	105	29512536.0000
2001	Defense	S	Always Small Vendor	PDuns	NULL	0	0	72	72	126	27901258.0000
2001	Defense	S	Always Small Vendor	PDuns	NULL	0	1	4	4	4	29628.9400
2001	Defense	S	Always Small Vendor	PDuns	NULL	1	1	8	8	2	4065.0000
2001	Defense	S	Always Small Vendor	PDuns	0	0	0	347	347	761	-6165644.0000
2001	Defense	S	Always Small Vendor	PDuns	0	0	1	3602	3604	6179	81131605.0000
2001	Defense	S	Always Small Vendor	PDuns	0	1	1	16291	16415	76607	12505156653.3851
2001	Defense	S	Always Small Vendor	PDuns	1	0	0	1	1	1	-24039.0000
2001	Defense	S	Always Small Vendor	PDuns	1	0	1	1	1	1	32627.0000
2001	Defense	S	Always Small Vendor	PDuns	1	1	1	7	7	8	452216.0000
2001	Defense	S	Always Small Vendor	PID	NULL	0	0	1	1	0	0.0000
2001	Defense	S	Always Small Vendor	PID	0	0	1	19	19	28	502659.0000
2001	Defense	S	Always Small Vendor	PID	0	1	1	334	334	5301	1530602292.9396
2001	Defense	U	Unlabeled Vendor	Duns	NULL	1	1	1	1	33	10422723.0000
2002	Defense	NULL	NULL	PID	NULL	NULL	NULL	38	38	2722	1002982046.0000
2002	Defense	B	Big Five	PID	0	1	1	5	5	33061	58520027288.4571
2002	Defense	J	Large: Big 5 JV	PID	0	1	1	4	4	126	1512307033.0000
2002	Defense	J	Large: Big 5 JV	PID	1	1	1	1	1	17	42250316.0000
2002	Defense	L	Large Vendor	Duns	1	1	1	1	1	153	125687663.0000
2002	Defense	L	Large Vendor	PID	0	0	0	3	3	5	-1333497.0000
2002	Defense	L	Large Vendor	PID	0	0	1	2	2	3	87459.0000
2002	Defense	L	Large Vendor	PID	0	1	1	194	194	94228	40111794033.6940
2002	Defense	L	Large Vendor	PID	1	0	1	1	1	1	26193.0000
2002	Defense	L	Large Vendor	PID	1	1	1	16	16	838	1669062035.3398
2002	Defense	M	Medium Vendor	Duns	NULL	0	0	4	4	0	0.0000
2002	Defense	M	Medium Vendor	Duns	0	0	0	2	2	2	-200.0000
2002	Defense	M	Medium Vendor	Duns	0	0	1	2	2	2	14035.5596
2002	Defense	M	Medium Vendor	Duns	0	1	1	27	27	190	69820671.2500
2002	Defense	M	Medium Vendor	Duns	1	0	0	1	1	2	-1289.0000
2002	Defense	M	Medium Vendor	PDuns	NULL	0	0	60	60	40	6373041.0000
2002	Defense	M	Medium Vendor	PDuns	NULL	0	1	13	13	14	130364.4199
2002	Defense	M	Medium Vendor	PDuns	NULL	1	1	8	8	22	2125771.0000
2002	Defense	M	Medium Vendor	PDuns	0	0	0	184	184	1259	-1032769.0000
2002	Defense	M	Medium Vendor	PDuns	0	0	1	1095	1099	2538	31399357.9595
2002	Defense	M	Medium Vendor	PDuns	0	1	1	3588	3846	25146	7647255296.8785
2002	Defense	M	Medium Vendor	PDuns	1	0	0	95	95	469	-4181978.5800
2002	Defense	M	Medium Vendor	PDuns	1	0	1	558	559	2016	16146941.5700
2002	Defense	M	Medium Vendor	PDuns	1	1	1	3024	3047	19378	3691087805.1576
2002	Defense	M	Medium Vendor	PID	0	0	0	1	1	1	-5219.0000
2002	Defense	M	Medium Vendor	PID	0	0	1	12	12	17	312631.0000
2002	Defense	M	Medium Vendor	PID	0	1	1	297	297	9481	6981105688.7676
2002	Defense	M	Medium Vendor	PID	1	1	1	34	34	1187	677567337.0000
2002	Defense	N	Sometimes Small Vendor	Duns	0	1	1	5	5	950	1695760593.2109
2002	Defense	N	Sometimes Small Vendor	Name	0	1	1	1	1	151	25792773.0000
2002	Defense	N	Sometimes Small Vendor	PDuns	NULL	0	1	1	1	2	33600.0000
2002	Defense	N	Sometimes Small Vendor	PDuns	NULL	1	1	4	4	0	0.0000
2002	Defense	N	Sometimes Small Vendor	PDuns	0	0	0	13	13	210	258549.0000
2002	Defense	N	Sometimes Small Vendor	PDuns	0	0	1	316	336	1777	10074532.0000
2002	Defense	N	Sometimes Small Vendor	PDuns	0	1	1	3939	6003	91194	14044835203.4839
2002	Defense	N	Sometimes Small Vendor	PDuns	1	0	1	1	1	1	3200.0000
2002	Defense	N	Sometimes Small Vendor	PDuns	1	1	1	10	10	45	8378153.0000
2002	Defense	N	Sometimes Small Vendor	PID	0	0	1	5	5	13	102284.0000
2002	Defense	N	Sometimes Small Vendor	PID	0	1	1	668	668	56601	16560200790.1667
2002	Defense	N	Sometimes Small Vendor	PID	1	1	1	1	1	1	68815.0000
2002	Defense	S	Always Small Vendor	Duns	NULL	0	0	1	1	0	0.0000
2002	Defense	S	Always Small Vendor	Duns	NULL	1	1	4	4	0	0.0000
2002	Defense	S	Always Small Vendor	Duns	0	0	0	4	4	6	-3015.0000
2002	Defense	S	Always Small Vendor	Duns	0	0	1	4	4	7	5065.0000
2002	Defense	S	Always Small Vendor	Duns	0	1	1	37	37	479	53001054.0000
2002	Defense	S	Always Small Vendor	PDuns	NULL	0	0	84	84	136	16734319.0000
2002	Defense	S	Always Small Vendor	PDuns	NULL	0	1	8	8	9	85405.8496
2002	Defense	S	Always Small Vendor	PDuns	NULL	1	1	15	16	28	2671266.0000
2002	Defense	S	Always Small Vendor	PDuns	0	0	0	1174	1176	3131	-2951487.0000
2002	Defense	S	Always Small Vendor	PDuns	0	0	1	9661	9680	20478	171620326.3094
2002	Defense	S	Always Small Vendor	PDuns	0	1	1	18595	18769	109571	14161061034.8417
2002	Defense	S	Always Small Vendor	PDuns	1	0	1	1	1	11	17620.5298
2002	Defense	S	Always Small Vendor	PDuns	1	1	1	1	1	1	265080.0000
2002	Defense	S	Always Small Vendor	PID	0	0	0	6	6	7	-41262.0000
2002	Defense	S	Always Small Vendor	PID	0	0	1	22	22	44	409125.0000
2002	Defense	S	Always Small Vendor	PID	0	1	1	353	353	6359	1412497359.6563
2002	Defense	U	Unlabeled Vendor	Duns	NULL	0	0	1	1	0	0.0000
2002	Defense	U	Unlabeled Vendor	Duns	NULL	1	1	1	1	56	40434717.0000
2003	Defense	NULL	NULL	PID	NULL	NULL	NULL	39	39	3583	1326040330.0000
2003	Defense	B	Big Five	PID	0	1	1	5	5	38953	67935154114.1242
2003	Defense	J	Large: Big 5 JV	PID	0	1	1	6	6	253	2227785916.0000
2003	Defense	J	Large: Big 5 JV	PID	1	1	1	2	2	43	56198416.0000
2003	Defense	L	Large Vendor	Duns	0	1	1	1	1	207	172804548.0000
2003	Defense	L	Large Vendor	PID	0	0	0	4	4	6	-8153681.0000
2003	Defense	L	Large Vendor	PID	0	1	1	209	209	127136	58246034773.6418
2003	Defense	L	Large Vendor	PID	1	1	1	17	17	1276	1550924821.9814
2003	Defense	M	Medium Vendor	Duns	NULL	0	0	2	2	0	0.0000
2003	Defense	M	Medium Vendor	Duns	NULL	1	1	1	1	0	0.0000
2003	Defense	M	Medium Vendor	Duns	0	0	0	1	1	1	600.0000
2003	Defense	M	Medium Vendor	Duns	0	0	1	5	5	9	14966.0000
2003	Defense	M	Medium Vendor	Duns	0	1	1	31	31	216	39330422.5703
2003	Defense	M	Medium Vendor	Duns	1	0	0	2	2	3	-1262.0000
2003	Defense	M	Medium Vendor	Duns	1	1	1	1	1	1	13150.0000
2003	Defense	M	Medium Vendor	PDuns	NULL	0	0	83	83	22	704525.3600
2003	Defense	M	Medium Vendor	PDuns	NULL	0	1	27	27	43	266657.2001
2003	Defense	M	Medium Vendor	PDuns	NULL	1	1	17	17	5	43256.2000
2003	Defense	M	Medium Vendor	PDuns	0	0	0	302	304	1124	10726267.7700
2003	Defense	M	Medium Vendor	PDuns	0	0	1	1656	1668	3569	59454939.7001
2003	Defense	M	Medium Vendor	PDuns	0	1	1	3482	3737	28532	7188378713.2319
2003	Defense	M	Medium Vendor	PDuns	1	0	0	115	115	454	-3855079.9600
2003	Defense	M	Medium Vendor	PDuns	1	0	1	712	714	2163	19758282.0109
2003	Defense	M	Medium Vendor	PDuns	1	1	1	3373	3411	24351	4400257931.8430
2003	Defense	M	Medium Vendor	PID	0	0	0	4	4	7	-1214249.0000
2003	Defense	M	Medium Vendor	PID	0	0	1	18	18	27	257872.0000
2003	Defense	M	Medium Vendor	PID	0	1	1	311	311	13534	7166645634.7188
2003	Defense	M	Medium Vendor	PID	1	1	1	32	32	1729	1163705862.1406
2003	Defense	N	Sometimes Small Vendor	Duns	0	1	1	4	4	1343	808923713.7760
2003	Defense	N	Sometimes Small Vendor	PDuns	NULL	0	0	5	5	0	0.0000
2003	Defense	N	Sometimes Small Vendor	PDuns	NULL	1	1	4	4	1	17625.0000
2003	Defense	N	Sometimes Small Vendor	PDuns	0	0	0	37	38	143	127887.0000
2003	Defense	N	Sometimes Small Vendor	PDuns	0	0	1	672	730	2663	18520401.4498
2003	Defense	N	Sometimes Small Vendor	PDuns	0	1	1	4558	7095	103393	14302612902.3841
2003	Defense	N	Sometimes Small Vendor	PDuns	1	0	1	2	2	3	34825.0000
2003	Defense	N	Sometimes Small Vendor	PDuns	1	1	1	11	11	34	3360160.0000
2003	Defense	N	Sometimes Small Vendor	PID	0	0	0	1	1	2	5182.0000
2003	Defense	N	Sometimes Small Vendor	PID	0	0	1	13	13	110	642295.0000
2003	Defense	N	Sometimes Small Vendor	PID	0	1	1	813	813	76722	25433350412.5388
2003	Defense	N	Sometimes Small Vendor	PID	1	1	1	1	1	349	31987290.0000
2003	Defense	S	Always Small Vendor	Duns	NULL	0	0	8	8	0	0.0000
2003	Defense	S	Always Small Vendor	Duns	NULL	1	1	1	1	0	0.0000
2003	Defense	S	Always Small Vendor	Duns	0	0	0	1	1	1	103.0000
2003	Defense	S	Always Small Vendor	Duns	0	0	1	7	7	123	410623.0000
2003	Defense	S	Always Small Vendor	Duns	0	1	1	74	74	500	95763894.6802
2003	Defense	S	Always Small Vendor	Name	0	0	1	1	1	1	5892.0000
2003	Defense	S	Always Small Vendor	Name	0	1	1	1	1	1	47756.0000
2003	Defense	S	Always Small Vendor	PDuns	NULL	0	0	212	213	322	44110432.0000
2003	Defense	S	Always Small Vendor	PDuns	NULL	0	1	9	9	6	25702.0000
2003	Defense	S	Always Small Vendor	PDuns	NULL	1	1	32	32	127	18662232.0000
2003	Defense	S	Always Small Vendor	PDuns	0	0	0	1936	1936	4052	-365587.0000
2003	Defense	S	Always Small Vendor	PDuns	0	0	1	15485	15526	32597	251282815.4187
2003	Defense	S	Always Small Vendor	PDuns	0	1	1	21184	21428	136825	17482625030.1178
2003	Defense	S	Always Small Vendor	PDuns	1	0	0	2	2	3	0.0000
2003	Defense	S	Always Small Vendor	PDuns	1	0	1	2	2	2	6150.0000
2003	Defense	S	Always Small Vendor	PDuns	1	1	1	9	9	20	2902763.0000
2003	Defense	S	Always Small Vendor	PID	0	0	0	4	4	6	-5230.0000
2003	Defense	S	Always Small Vendor	PID	0	0	1	36	36	73	404689.0000
2003	Defense	S	Always Small Vendor	PID	0	1	1	384	384	8511	2343820750.8674
2003	Defense	U	Unlabeled Vendor	Duns	0	0	0	1	1	1	-905967.0000
2003	Defense	U	Unlabeled Vendor	Duns	1	1	1	2	2	36	12629280.1250
2003	Defense	U	Unlabeled Vendor	Name	1	1	1	1	1	1	107200.0000
2004	Defense	NULL	NULL	PID	NULL	NULL	NULL	37	37	4748	1539125710.3236
2004	Defense	B	Big Five	PID	0	1	1	5	5	39080	70154721570.5372
2004	Defense	J	Large: Big 5 JV	PID	0	1	1	7	7	293	2919965794.0000
2004	Defense	J	Large: Big 5 JV	PID	1	1	1	2	2	14	43045590.0000
2004	Defense	L	Large Vendor	Duns	1	1	1	1	1	11570	200407795.0000
2004	Defense	L	Large Vendor	PID	0	0	0	1	1	2	1350.0000
2004	Defense	L	Large Vendor	PID	0	0	1	3	3	4	28324.0000
2004	Defense	L	Large Vendor	PID	0	1	1	212	212	151826	70105786031.1459
2004	Defense	L	Large Vendor	PID	1	1	1	17	17	1127	1253865322.5625
2004	Defense	M	Medium Vendor	Duns	0	0	0	2	2	2	-22311.0000
2004	Defense	M	Medium Vendor	Duns	0	0	1	3	3	4	3410.0000
2004	Defense	M	Medium Vendor	Duns	0	1	1	49	49	495	50929818.2813
2004	Defense	M	Medium Vendor	Duns	1	1	1	3	3	4	19697604.0000
2004	Defense	M	Medium Vendor	PDuns	NULL	0	0	120	122	126	33942485.0000
2004	Defense	M	Medium Vendor	PDuns	NULL	0	1	6	6	23	6201181.7705
2004	Defense	M	Medium Vendor	PDuns	NULL	1	1	31	31	0	0.0000
2004	Defense	M	Medium Vendor	PDuns	0	0	0	415	416	1090	-4451699.4399
2004	Defense	M	Medium Vendor	PDuns	0	0	1	2161	2185	4767	49621768.0806
2004	Defense	M	Medium Vendor	PDuns	0	1	1	3314	3522	30179	6851986863.1487
2004	Defense	M	Medium Vendor	PDuns	1	0	0	643	643	1354	-1173244.9399
2004	Defense	M	Medium Vendor	PDuns	1	0	1	1858	1862	5371	41409680.8304
2004	Defense	M	Medium Vendor	PDuns	1	1	1	3360	3405	28029	5178989881.8355
2004	Defense	M	Medium Vendor	PID	NULL	0	0	1	1	0	0.0000
2004	Defense	M	Medium Vendor	PID	0	0	0	3	3	4	-24818.0000
2004	Defense	M	Medium Vendor	PID	0	0	1	24	24	60	391694.0000
2004	Defense	M	Medium Vendor	PID	0	1	1	293	293	14802	8309545673.8293
2004	Defense	M	Medium Vendor	PID	1	0	0	1	1	2	0.0000
2004	Defense	M	Medium Vendor	PID	1	0	1	2	2	5	25193.0000
2004	Defense	M	Medium Vendor	PID	1	1	1	38	38	760	1733657889.8438
2004	Defense	N	Sometimes Small Vendor	Duns	0	1	1	6	5	34115	2167273283.5381
2004	Defense	N	Sometimes Small Vendor	Duns	1	0	1	1	1	3	51673.1602
2004	Defense	N	Sometimes Small Vendor	Name	0	1	1	1	1	10	1017392.0000
2004	Defense	N	Sometimes Small Vendor	Name	1	0	0	1	1	2	2314.9200
2004	Defense	N	Sometimes Small Vendor	PDuns	NULL	0	0	5	5	0	0.0000
2004	Defense	N	Sometimes Small Vendor	PDuns	NULL	1	1	5	5	9	2207017.0000
2004	Defense	N	Sometimes Small Vendor	PDuns	0	0	0	59	59	216	96888.0000
2004	Defense	N	Sometimes Small Vendor	PDuns	0	0	1	1646	1756	6766	44247659.4082
2004	Defense	N	Sometimes Small Vendor	PDuns	0	1	1	5847	9231	144046	16602287024.0402
2004	Defense	N	Sometimes Small Vendor	PDuns	1	0	0	1	1	2	3579.0000
2004	Defense	N	Sometimes Small Vendor	PDuns	1	0	1	30	30	111	876928.2500
2004	Defense	N	Sometimes Small Vendor	PDuns	1	1	1	28	28	556	57434654.8466
2004	Defense	N	Sometimes Small Vendor	PID	0	0	0	1	1	1	1038.0000
2004	Defense	N	Sometimes Small Vendor	PID	0	0	1	20	20	76	638804.0000
2004	Defense	N	Sometimes Small Vendor	PID	0	1	1	887	887	93108	23682395786.0193
2004	Defense	S	Always Small Vendor	Duns	NULL	0	0	2	2	0	0.0000
2004	Defense	S	Always Small Vendor	Duns	0	0	0	6	6	10	-26678.0000
2004	Defense	S	Always Small Vendor	Duns	0	0	1	20	19	164	472962.2000
2004	Defense	S	Always Small Vendor	Duns	0	1	1	117	117	762	189656391.0000
2004	Defense	S	Always Small Vendor	Duns	1	0	0	1	1	1	71.7200
2004	Defense	S	Always Small Vendor	Duns	1	0	1	3	1	3	20845.2901
2004	Defense	S	Always Small Vendor	Duns	1	1	1	1	1	1	106972.0781
2004	Defense	S	Always Small Vendor	Name	0	0	1	1	1	1	11504.6797
2004	Defense	S	Always Small Vendor	Name	1	0	0	14	1	16	16571.4298
2004	Defense	S	Always Small Vendor	Name	1	0	1	4	1	4	71990.1618
2004	Defense	S	Always Small Vendor	Name	1	1	1	5	1	5	1244293.0742
2004	Defense	S	Always Small Vendor	PDuns	NULL	0	0	487	488	143	16067819.0000
2004	Defense	S	Always Small Vendor	PDuns	NULL	0	1	21	21	4	57387.6799
2004	Defense	S	Always Small Vendor	PDuns	NULL	1	1	80	81	346	42797263.0000
2004	Defense	S	Always Small Vendor	PDuns	0	0	0	2836	2837	6585	7555965.3105
2004	Defense	S	Always Small Vendor	PDuns	0	0	1	20745	20806	46518	383908143.4129
2004	Defense	S	Always Small Vendor	PDuns	0	1	1	21426	21683	149964	17356461074.6806
2004	Defense	S	Always Small Vendor	PDuns	1	0	0	6	6	10	5273.0000
2004	Defense	S	Always Small Vendor	PDuns	1	0	1	16	16	37	301873.8598
2004	Defense	S	Always Small Vendor	PDuns	1	1	1	7	7	8	797049.2657
2004	Defense	S	Always Small Vendor	PID	NULL	0	0	1	1	0	0.0000
2004	Defense	S	Always Small Vendor	PID	NULL	0	1	1	1	0	0.0000
2004	Defense	S	Always Small Vendor	PID	0	0	0	3	3	5	-67984.0000
2004	Defense	S	Always Small Vendor	PID	0	0	1	43	43	125	893109.0000
2004	Defense	S	Always Small Vendor	PID	0	1	1	316	316	5660	2211523727.1223
2004	Defense	U	Unlabeled Vendor	Duns	0	0	1	1	1	1	6299.6499
2004	Defense	U	Unlabeled Vendor	Duns	1	0	0	2	1	2	3611.1700
2004	Defense	U	Unlabeled Vendor	Duns	1	0	1	5	1	5	60267.6899
2004	Defense	U	Unlabeled Vendor	Duns	1	1	1	7	1	19	820861.2744
2004	Defense	U	Unlabeled Vendor	Name	0	0	1	1	1	1	3125.0000
2004	Defense	U	Unlabeled Vendor	Name	1	0	0	3	1	4	4721.4899
2004	Defense	U	Unlabeled Vendor	Name	1	0	1	8	1	9	110161.8894
2004	Defense	U	Unlabeled Vendor	Name	1	1	1	7	1	11	532329.6113
2005	Defense	NULL	NULL	PID	NULL	NULL	NULL	39	39	5615	1779802429.8255
2005	Defense	B	Big Five	PID	0	1	1	5	5	54928	72916980677.8927
2005	Defense	J	Large: Big 5 JV	PID	0	1	1	6	6	285	1545343329.0000
2005	Defense	J	Large: Big 5 JV	PID	1	1	1	1	1	16	45342189.0000
2005	Defense	L	Large Vendor	Duns	1	1	1	1	1	13613	245023010.0000
2005	Defense	L	Large Vendor	PID	0	0	0	1	1	2	-70932.0000
2005	Defense	L	Large Vendor	PID	0	0	1	5	5	10	124020.2202
2005	Defense	L	Large Vendor	PID	0	1	1	220	220	367824	80838883672.9621
2005	Defense	L	Large Vendor	PID	1	1	1	14	14	1578	1389974857.1818
2005	Defense	M	Medium Vendor	Duns	0	0	0	2	2	2	6477.0000
2005	Defense	M	Medium Vendor	Duns	0	0	1	5	5	7	56606.0000
2005	Defense	M	Medium Vendor	Duns	0	1	1	75	75	1026	90882023.5850
2005	Defense	M	Medium Vendor	Duns	1	0	0	1	1	1	-166633.0000
2005	Defense	M	Medium Vendor	Duns	1	0	1	2	2	2	2192.0000
2005	Defense	M	Medium Vendor	Duns	1	1	1	2	2	5	12198880.0000
2005	Defense	M	Medium Vendor	PDuns	NULL	0	0	71	71	6	69147.0000
2005	Defense	M	Medium Vendor	PDuns	NULL	0	1	14	14	4	31830.0000
2005	Defense	M	Medium Vendor	PDuns	NULL	1	1	43	43	0	0.0000
2005	Defense	M	Medium Vendor	PDuns	0	0	0	520	520	1632	1639396.0300
2005	Defense	M	Medium Vendor	PDuns	0	0	1	3153	3187	9292	83868022.5817
2005	Defense	M	Medium Vendor	PDuns	0	1	1	3294	3605	47620	8369916506.8047
2005	Defense	M	Medium Vendor	PDuns	1	0	0	1000	1001	2382	1484648.8201
2005	Defense	M	Medium Vendor	PDuns	1	0	1	3366	3374	17961	78050409.9414
2005	Defense	M	Medium Vendor	PDuns	1	1	1	3290	3359	47759	5376277493.4102
2005	Defense	M	Medium Vendor	PID	NULL	0	0	2	2	0	0.0000
2005	Defense	M	Medium Vendor	PID	NULL	1	1	2	2	0	0.0000
2005	Defense	M	Medium Vendor	PID	0	0	0	4	4	8	-5689.0000
2005	Defense	M	Medium Vendor	PID	0	0	1	25	25	66	543602.0000
2005	Defense	M	Medium Vendor	PID	0	1	1	301	301	30830	9575839920.1755
2005	Defense	M	Medium Vendor	PID	1	0	0	1	1	1	936.0000
2005	Defense	M	Medium Vendor	PID	1	0	1	5	5	15	116873.0000
2005	Defense	M	Medium Vendor	PID	1	1	1	37	37	1379	1803903722.8766
2005	Defense	N	Sometimes Small Vendor	Duns	0	1	1	7	5	55932	7669100323.4570
2005	Defense	N	Sometimes Small Vendor	Name	0	1	1	1	1	9	1979537.0000
2005	Defense	N	Sometimes Small Vendor	PDuns	NULL	0	0	1	1	0	0.0000
2005	Defense	N	Sometimes Small Vendor	PDuns	NULL	0	1	2	2	0	0.0000
2005	Defense	N	Sometimes Small Vendor	PDuns	NULL	1	1	2	2	0	0.0000
2005	Defense	N	Sometimes Small Vendor	PDuns	0	0	0	82	82	246	-84598.3799
2005	Defense	N	Sometimes Small Vendor	PDuns	0	0	1	2954	3161	15205	96180450.5700
2005	Defense	N	Sometimes Small Vendor	PDuns	0	1	1	7078	11212	324672	20771615282.6322
2005	Defense	N	Sometimes Small Vendor	PDuns	1	0	1	12	12	45	335287.0000
2005	Defense	N	Sometimes Small Vendor	PDuns	1	1	1	52	52	840	56939644.9143
2005	Defense	N	Sometimes Small Vendor	PID	0	0	1	33	33	238	1660257.0000
2005	Defense	N	Sometimes Small Vendor	PID	0	1	1	899	899	156229	31151955551.6808
2005	Defense	S	Always Small Vendor	Duns	0	0	0	1	1	1	-2350.0000
2005	Defense	S	Always Small Vendor	Duns	0	0	1	16	16	47	294739.0000
2005	Defense	S	Always Small Vendor	Duns	0	1	1	147	147	1765	199195614.3204
2005	Defense	S	Always Small Vendor	Duns	1	1	1	1	1	1	1652657.0000
2005	Defense	S	Always Small Vendor	Name	1	0	0	2	1	2	1530.8200
2005	Defense	S	Always Small Vendor	Name	1	0	1	2	1	2	7860.1902
2005	Defense	S	Always Small Vendor	PDuns	NULL	0	0	184	184	32	4313763.0000
2005	Defense	S	Always Small Vendor	PDuns	NULL	0	1	27	27	6	77988.9399
2005	Defense	S	Always Small Vendor	PDuns	NULL	1	1	169	169	93	12599766.0000
2005	Defense	S	Always Small Vendor	PDuns	0	0	0	3197	3198	5687	-3610737.4300
2005	Defense	S	Always Small Vendor	PDuns	0	0	1	28496	28604	97602	709141927.5806
2005	Defense	S	Always Small Vendor	PDuns	0	1	1	22396	22699	270929	20718112002.0350
2005	Defense	S	Always Small Vendor	PDuns	1	0	0	3	3	46	8218.5200
2005	Defense	S	Always Small Vendor	PDuns	1	0	1	14	14	19	226267.4320
2005	Defense	S	Always Small Vendor	PDuns	1	1	1	14	14	50	6952272.1509
2005	Defense	S	Always Small Vendor	PID	NULL	0	0	1	1	0	0.0000
2005	Defense	S	Always Small Vendor	PID	0	0	0	7	7	19	-21457.0000
2005	Defense	S	Always Small Vendor	PID	0	0	1	58	58	241	1513292.0000
2005	Defense	S	Always Small Vendor	PID	0	1	1	285	285	5696	2517670562.9255
2005	Defense	U	Unlabeled Vendor	Duns	1	0	1	1	1	1	16669.7598
2005	Defense	U	Unlabeled Vendor	Duns	1	1	1	4	1	10	945697.7246
2005	Defense	U	Unlabeled Vendor	Name	1	0	0	1	1	1	1743.1700
2005	Defense	U	Unlabeled Vendor	Name	1	1	1	5	2	23	1723906.5634
2005	Defense	U	Unlabeled Vendor	PDuns	0	1	1	1	10	294	33046384.0000
2006	Defense	NULL	NULL	PID	NULL	NULL	NULL	42	42	5537	1616604207.3252
2006	Defense	B	Big Five	PID	0	1	1	5	5	55879	90275800660.7239
2006	Defense	J	Large: Big 5 JV	PID	0	1	1	6	6	271	1644068171.7402
2006	Defense	J	Large: Big 5 JV	PID	1	1	1	1	1	15	58224019.0000
2006	Defense	L	Large Vendor	Duns	0	1	1	1	1	2502	222259191.2434
2006	Defense	L	Large Vendor	PID	NULL	0	0	1	1	0	0.0000
2006	Defense	L	Large Vendor	PID	0	0	1	3	3	14	59658.0000
2006	Defense	L	Large Vendor	PID	0	1	1	220	220	364869	88911638988.3245
2006	Defense	L	Large Vendor	PID	1	0	0	1	1	2	-2090162.0000
2006	Defense	L	Large Vendor	PID	1	1	1	15	15	1559	3361502737.5343
2006	Defense	M	Medium Vendor	Duns	NULL	1	1	1	1	0	0.0000
2006	Defense	M	Medium Vendor	Duns	0	0	0	1	1	1	4123.0000
2006	Defense	M	Medium Vendor	Duns	0	0	1	4	4	6	305053.0000
2006	Defense	M	Medium Vendor	Duns	0	1	1	95	95	1404	134692472.4448
2006	Defense	M	Medium Vendor	Duns	1	0	0	3	3	4	-16834.7500
2006	Defense	M	Medium Vendor	Duns	1	0	1	4	4	4	-47022.5201
2006	Defense	M	Medium Vendor	Duns	1	1	1	6	6	13	1111757.1250
2006	Defense	M	Medium Vendor	PDuns	NULL	0	0	66	68	13	3259566.1800
2006	Defense	M	Medium Vendor	PDuns	NULL	0	1	11	11	4	26746.0000
2006	Defense	M	Medium Vendor	PDuns	NULL	1	1	118	118	2	2951.0000
2006	Defense	M	Medium Vendor	PDuns	0	0	0	418	418	727	483445.6197
2006	Defense	M	Medium Vendor	PDuns	0	0	1	2521	2538	6674	94971967.6387
2006	Defense	M	Medium Vendor	PDuns	0	1	1	2974	3192	35455	7988812864.2702
2006	Defense	M	Medium Vendor	PDuns	1	0	0	787	788	2032	-38872835.4001
2006	Defense	M	Medium Vendor	PDuns	1	0	1	2682	2693	8793	56651070.2651
2006	Defense	M	Medium Vendor	PDuns	1	1	1	3079	3146	32536	5241231893.4614
2006	Defense	M	Medium Vendor	PID	NULL	0	1	1	1	1	-811.0000
2006	Defense	M	Medium Vendor	PID	NULL	1	1	3	3	0	0.0000
2006	Defense	M	Medium Vendor	PID	0	0	0	3	3	8	-246990.0000
2006	Defense	M	Medium Vendor	PID	0	0	1	27	27	107	690740.0000
2006	Defense	M	Medium Vendor	PID	0	1	1	261	261	17800	9318615342.2852
2006	Defense	M	Medium Vendor	PID	1	0	0	1	1	2	0.0000
2006	Defense	M	Medium Vendor	PID	1	0	1	5	5	17	101606.0000
2006	Defense	M	Medium Vendor	PID	1	1	1	39	39	1427	3153244222.1656
2006	Defense	N	Sometimes Small Vendor	Duns	0	1	1	8	6	64285	7460970898.4852
2006	Defense	N	Sometimes Small Vendor	Name	0	1	1	1	1	8	453265.0000
2006	Defense	N	Sometimes Small Vendor	PDuns	NULL	0	1	1	1	0	0.0000
2006	Defense	N	Sometimes Small Vendor	PDuns	NULL	1	1	3	3	1	51929.0000
2006	Defense	N	Sometimes Small Vendor	PDuns	0	0	0	100	100	246	59214.6200
2006	Defense	N	Sometimes Small Vendor	PDuns	0	0	1	3070	3277	15998	106148134.9774
2006	Defense	N	Sometimes Small Vendor	PDuns	0	1	1	7267	11649	302874	22034057160.7027
2006	Defense	N	Sometimes Small Vendor	PDuns	1	0	0	8	8	22	26381.0000
2006	Defense	N	Sometimes Small Vendor	PDuns	1	0	1	87	87	379	2799146.7002
2006	Defense	N	Sometimes Small Vendor	PDuns	1	1	1	173	179	4457	371931862.5383
2006	Defense	N	Sometimes Small Vendor	PID	0	0	0	2	2	8	-121295.0000
2006	Defense	N	Sometimes Small Vendor	PID	0	0	1	23	23	152	929256.0000
2006	Defense	N	Sometimes Small Vendor	PID	0	1	1	908	908	152868	33100890070.5038
2006	Defense	N	Sometimes Small Vendor	PID	1	1	1	2	2	35	6514600.0701
2006	Defense	S	Always Small Vendor	Duns	NULL	1	1	1	1	0	0.0000
2006	Defense	S	Always Small Vendor	Duns	0	0	0	1	1	1	32553.0000
2006	Defense	S	Always Small Vendor	Duns	0	0	1	17	17	67	359142.0000
